cup;cig;source_dataset
F33H03000010001;ZCE15434B7;cup_csv.csv
F32E10000080008;Z5421B1016;cup_csv.csv
H41H14000130009;Z30366648A;cup_csv.csv
B93B07000090003;ZA41E6520B;cup_csv.csv
H48B22000360002;B8E499F141;cup_csv.csv
F71B22000930002;B35D777B3E;cup_csv.csv
F93G22000030001;A010312B75;cup_csv.csv
F32E10000080008;ZE91E3C505;cup_csv.csv
C69G15001840001;A061B95FD6;cup_csv.csv
C58B22000220004;9894599167;cup_csv.csv
B51B99000010003;71811719C5;cup_csv.csv
I55E17000050005;Z612E1A5F4;cup_csv.csv
D12J09000400001;4909955F07;cup_csv.csv
F37J22000010007;B6D8D97596;cup_csv.csv
H53B11000320003;ZEA12830DF;cup_csv.csv
D12J09000400001;Z1E2C68BBF;cup_csv.csv
F61B20000500001;88977542E2;cup_csv.csv
E15B20000440002;9432059D4E;cup_csv.csv
I41B21003430008;B655848794;cup_csv.csv
F32E10000080008;Z91279260E;cup_csv.csv
J94E13000460005;866675507B;cup_csv.csv
I58I21002190003;A05313DCE0;cup_csv.csv
F37H01000050001;05274029E3;cup_csv.csv
G32E22000040003;A065457662;cup_csv.csv
D77H20002630004;9730685F46;cup_csv.csv
B85I17000320001;940798961F;cup_csv.csv
J87H22002720001;A006464920;cup_csv.csv
J86J13000450002;5944249573;cup_csv.csv
G31B05000020002;ZD01B8F868;cup_csv.csv
B46D08000000007;922212417A;cup_csv.csv
H21J24000010001;B2B161516E;cup_csv.csv
C69G15001840001;A03999A869;cup_csv.csv
F32E10000080008;7037679C6C;cup_csv.csv
F41B19000540005;B5A8428652;cup_csv.csv
E25E18000110005;99025166B6;cup_csv.csv
I76H14000090008;B22637160A;cup_csv.csv
F32E10000080008;Z131AD9B66;cup_csv.csv
C94H17000710005;B42290A4AA;cup_csv.csv
F93G22000030001;A01022363C;cup_csv.csv
I41B21003430008;ZDF3D25241;cup_csv.csv
E74C11000080006;3135057ADE;cup_csv.csv
H41H14000130009;Z76355A049;cup_csv.csv
C69G15001840001;ZBA231D30D;cup_csv.csv
C71B03000390003;BAF02C07C4;cup_csv.csv
J37B16000490003;B64E82911F;cup_csv.csv
J94E13000460005;A005AA7FD4;cup_csv.csv
F93G22000030001;B97E501D3F;cup_csv.csv
F93G22000030001;A0102AD81D;cup_csv.csv
C79G14000990001;Z372171372;cup_csv.csv
I81D22000000006;B0CEABBE83;cup_csv.csv
F36G02000220007;9500228C25;cup_csv.csv
J87E20000010004;Z3733A8437;cup_csv.csv
F37J22000010007;B882C3927E;cup_csv.csv
H69J02000070007;8664717EA7;cup_csv.csv
G52E22000020002;A04AD8E1B1;cup_csv.csv
F37J22000010007;B248E9DA78;cup_csv.csv
C69G15001840001;Z4D3352B87;cup_csv.csv
I32C19000030005;96661084A9;cup_csv.csv
H87H20001200005;9118266723;cup_csv.csv
E38B22001630005;B6E2D8E76B;cup_csv.csv
C21D22000210006;B5A1649B2E;cup_csv.csv
G52E22000020002;A05EFFE726;cup_csv.csv
F75B22000010002;94787900F6;cup_csv.csv
F11B92000000001;YA931F1C50;cup_csv.csv
H17B16000800005;8590168EDF;cup_csv.csv
J94E13000460005;ZD71073ABD;cup_csv.csv
F61B20000500001;Y463A967D9;cup_csv.csv
F32E10000080008;8342470806;cup_csv.csv
F91D22000070002;B8285ECC0A;cup_csv.csv
H17H21010150005;A02A020885;cup_csv.csv
F21B07000310001;0414600ABB;cup_csv.csv
D77H20002630004;B9F2982360;cup_csv.csv
D71B18000640005;9024634392;cup_csv.csv
F32E10000080008;9172001EA7;cup_csv.csv
C59J21030930001;B816EC3D41;cup_csv.csv
I76H14000090008;9068978565;cup_csv.csv
D12J09000400001;A024922EBA;cup_csv.csv
D77H24000760001;BA9B18FD58;cup_csv.csv
J72D10000650001;1577625953;cup_csv.csv
E38B22001630005;B7002D59F4;cup_csv.csv
H17B16000800005;8262671BCD;cup_csv.csv
F91B00000270011;Z8A0F53869;cup_csv.csv
C79H11000700003;9303631F2A;cup_csv.csv
D33I06000080001;Z0605FCE15;cup_csv.csv
H41H14000130009;9550463B61;cup_csv.csv
I41B21003430008;Z0F3AAC5C2;cup_csv.csv
H17H21010150005;A06083A6DA;cup_csv.csv
B21E23000220004;B01FDC91C8;cup_csv.csv
F32E10000080008;6767822763;cup_csv.csv
I54J08000010009;0821842D75;cup_csv.csv
I87G22000270001;B9092685B9;cup_csv.csv
D31B09000010002;ZD80DA6990;cup_csv.csv
E63H05000030005;Z121480337;cup_csv.csv
B81B20001350005;94937477DC;cup_csv.csv
F37J22000010007;B50A2AF349;cup_csv.csv
B94E21012780001;9674314876;cup_csv.csv
E81D22000050003;A06D997C7D;cup_csv.csv
F32E10000080008;Z151EF6B55;cup_csv.csv
D97B14000720001;68679847AF;cup_csv.csv
F91B00000270011;ZC40E9B511;cup_csv.csv
F31B23000050001;A01F418192;cup_csv.csv
C79G14000990001;6960612EB8;cup_csv.csv
H17B16000800005;7937009307;cup_csv.csv
F93G22000030001;9783575D7C;cup_csv.csv
C69G15001840001;ZA029B2F9A;cup_csv.csv
G52E22000020002;A06218455E;cup_csv.csv
I94F22000040001;Z093C53F1A;cup_csv.csv
E38B22001630005;B8D4A8B1FD;cup_csv.csv
F32E10000080008;8342454AD1;cup_csv.csv
H17B16000800005;7552492190;cup_csv.csv
G52E22000020002;A019481F72;cup_csv.csv
D41B18001420003;B4F0E97B49;cup_csv.csv
C79H11000700003;Z5D3CCF7D1;cup_csv.csv
B34C12000150004;Z661DEC28E;cup_csv.csv
D77H20002630004;BAA6F2400F;cup_csv.csv
H41H14000130009;8668669BF3;cup_csv.csv
B61E16000780001;Z552959B6F;cup_csv.csv
J87H22002720001;A00638511C;cup_csv.csv
C69G15001840001;ZCD28DC853;cup_csv.csv
F27H20001520001;92729833A6;cup_csv.csv
F61B20000500001;9491078D53;cup_csv.csv
G52E22000020002;A06AACE0C5;cup_csv.csv
F93G22000030001;98137724D9;cup_csv.csv
J37H19002880001;81369610A4;cup_csv.csv
D77H20002630004;B53CE8BAF8;cup_csv.csv
I61B07000290005;028319109B;cup_csv.csv
C65E19000360001;A05A58C7FD;cup_csv.csv
J87H22002720001;A0628B2223;cup_csv.csv
F61B20000490001;BABC7121EA;cup_csv.csv
F84E07000270001;778254032D;cup_csv.csv
H41H14000130009;ZDE2D7AD2B;cup_csv.csv
C69G15001840001;B8826064DB;cup_csv.csv
F32E10000080008;ZF524C2FD5;cup_csv.csv
G69H03000010001;Z4306F0833;cup_csv.csv
B73D12000570006;574470695A;cup_csv.csv
G25B22000120001;A034239CEC;cup_csv.csv
B46D08000000007;8784995735;cup_csv.csv
H17B16000800005;765157469C;cup_csv.csv
C69G15001840001;A06B7918C6;cup_csv.csv
F11B92000000001;YB631F1BE5;cup_csv.csv
F93G22000030001;A052300CED;cup_csv.csv
E81D22000050003;A06D5A17B7;cup_csv.csv
D31B09000010002;ZB60E5A9D7;cup_csv.csv
F25F24000290005;B715CED4FE;cup_csv.csv
G52E22000020002;A0502F8E12;cup_csv.csv
C68F17000040003;86849539EF;cup_csv.csv
C79H11000700003;ZED1CC5F6F;cup_csv.csv
F71B16000470001;Y2032D97CC;cup_csv.csv
F32E10000080008;ZF7236112F;cup_csv.csv
D77H24000760001;B305FCC05D;cup_csv.csv
C94H17000710005;Z8B26377F7;cup_csv.csv
F93G22000030001;A0103F9A16;cup_csv.csv
F93G22000030001;97845019A6;cup_csv.csv
E15B20000440002;95925495DA;cup_csv.csv
I87G22000270001;B811B37B52;cup_csv.csv
C69G15001840001;Z1C1A38068;cup_csv.csv
J87H22002720001;A0628B656F;cup_csv.csv
C69G15001840001;Z3723E5736;cup_csv.csv
I91B15000180004;Z3F23E886E;cup_csv.csv
F93G22000030001;983920727A;cup_csv.csv
J21B06000040003;ZB51D82407;cup_csv.csv
E15B20000440002;B0A1C2E701;cup_csv.csv
I58I21002190003;9681647BD7;cup_csv.csv
E68I21000570003;B8AFA79A75;cup_csv.csv
G52E22000020002;A064DA719A;cup_csv.csv
C79H11000700003;Z9B35CFEE0;cup_csv.csv
F37J22000010007;B873F82A9B;cup_csv.csv
C79H11000700003;Z653A7725C;cup_csv.csv
D41B18001420003;BA61FE0E7B;cup_csv.csv
E25E18000110005;Z4C2DB6DE5;cup_csv.csv
E38B22001630005;BA8B00DCCA;cup_csv.csv
B63B12000080002;Z832404543;cup_csv.csv
C69G15001840001;784162272E;cup_csv.csv
F43J13000000003;5060554544;cup_csv.csv
F91B21002580001;9494632231;cup_csv.csv
F32E10000080008;Z9424D42B1;cup_csv.csv
F31B07000310001;ZD703560E5;cup_csv.csv
G52E22000020002;A026558685;cup_csv.csv
F88B22001130002;A06684F0F2;cup_csv.csv
F22C16000620001;Z54281FD34;cup_csv.csv
B11B13000130006;56526412EB;cup_csv.csv
F61B20000490001;B865438FEE;cup_csv.csv
E61B16000170006;ZD038F7AFE;cup_csv.csv
D77H24000760001;BA0D627DE6;cup_csv.csv
B63B12000080002;Z2B261F44C;cup_csv.csv
C79H11000700003;B121AF118F;cup_csv.csv
D31B09000010002;Z9D0B517A9;cup_csv.csv
F47H20001140001;Z5833A291A;cup_csv.csv
C79H11000700003;6778161B65;cup_csv.csv
C71B03000390003;B9B33E0972;cup_csv.csv
C69G15001840001;A05477EA31;cup_csv.csv
J21B06000040003;0867538AFE;cup_csv.csv
C58B22000220004;A0176A9EB8;cup_csv.csv
F93G22000030001;B85DDB5369;cup_csv.csv
D63F22000050005;B66473E9F5;cup_csv.csv
F57H02000130001;034058861A;cup_csv.csv
H17B16000800005;8206178051;cup_csv.csv
C79H11000700003;86111154E5;cup_csv.csv
B33H19001390001;B5953DC934;cup_csv.csv
C94H17000710005;Z36240DD12;cup_csv.csv
C21D22000210006;B0A6A7A3D7;cup_csv.csv
F81B16000600001;A069755F00;cup_csv.csv
F61B20000490001;A06543C01C;cup_csv.csv
G61B06001160007;Z0B3B19FB8;cup_csv.csv
F37J22000010007;B2C6F5D0D1;cup_csv.csv
F47H24000090001;B99F4FE2F2;cup_csv.csv
D77H20002630004;B3EC90A5DA;cup_csv.csv
E38B22001630005;BA05050B2E;cup_csv.csv
C91D22000010001;YD1362ACC2;cup_csv.csv
I71B02000030019;Z380D16398;cup_csv.csv
C79G14000990001;ZC51D1542A;cup_csv.csv
B87G19000000005;880388186D;cup_csv.csv
H87H20001200005;B18206098C;cup_csv.csv
I51B21003500005;B918DD83E1;cup_csv.csv
E38B22001630005;B878D88DAB;cup_csv.csv
F74E05000210001;ZB80AE6055;cup_csv.csv
E38B22001630005;B365A2A67D;cup_csv.csv
C79H11000700003;Z1124689F5;cup_csv.csv
H61B08001230005;ZF113B0AAA;cup_csv.csv
J87E20000010004;ZD33D5710B;cup_csv.csv
D33I06000080001;Z09064E4F4;cup_csv.csv
D12J09000400001;Z6036A3256;cup_csv.csv
D77H24000760001;BA4DDF02A9;cup_csv.csv
H41H14000110005;ZDA132FF5D;cup_csv.csv
F91B21002580001;9154936C2C;cup_csv.csv
F72F22001080004;B01EA75E8C;cup_csv.csv
C69G15001840001;ZD61D6BF35;cup_csv.csv
F91B21002580001;B8C02C11F7;cup_csv.csv
F93G22000030001;9549566728;cup_csv.csv
C69G15001840001;6748699298;cup_csv.csv
D33H19000390001;Z8835F4704;cup_csv.csv
F93G22000030001;A06AD043D8;cup_csv.csv
B51B19000440007;Z41389E13E;cup_csv.csv
H77H21000500005;9171240AA9;cup_csv.csv
G31B21006920002;99123108F9;cup_csv.csv
F31B90000010011;ZEF1AB1AA4;cup_csv.csv
I41B21003430008;B083170DD7;cup_csv.csv
H17H21010150005;949538606A;cup_csv.csv
H17B16000800005;7918345900;cup_csv.csv
H17B16000800005;8130595B3D;cup_csv.csv
I61B07000290005;0429037487;cup_csv.csv
D41B18001420003;BA8EF533D0;cup_csv.csv
H48B22000360002;B148E3DAF5;cup_csv.csv
F41G08000000008;0429752291;cup_csv.csv
C69G15001840001;ZAC23AB1F7;cup_csv.csv
B19J21003910005;A02A0586BC;cup_csv.csv
B46G21044540001;Z5E357C7B4;cup_csv.csv
I81D22000000006;B741E3E0A6;cup_csv.csv
H48B22000360002;B5741296D0;cup_csv.csv
E61B21013020005;B7E65F3181;cup_csv.csv
E38B22001630005;B475B2CDB2;cup_csv.csv
C79H11000700003;Z5B2838165;cup_csv.csv
E15B20000440002;B05454A997;cup_csv.csv
F11B01000390001;6475468D3A;cup_csv.csv
F61B20000490001;B27966E3CF;cup_csv.csv
G67H19001090006;8965206209;cup_csv.csv
C79H11000700003;Z712838A44;cup_csv.csv
H61B08001230005;BAD8FCFB77;cup_csv.csv
I71B02000030019;ZCB1B038A6;cup_csv.csv
C58B22000220004;97065935F0;cup_csv.csv
C79H11000700003;ZCD3036D62;cup_csv.csv
H48B22000360002;BA4BCF17F8;cup_csv.csv
E19D22000350005;Z2C3C07139;cup_csv.csv
H48B22000360002;B11CA38442;cup_csv.csv
H48B22000360002;B163517DAE;cup_csv.csv
C11C22006460007;B5C06E3A2D;cup_csv.csv
F91B00000270011;386725716F;cup_csv.csv
C68F17000040003;ZE238B0999;cup_csv.csv
D41B18001420003;967826983B;cup_csv.csv
D31B09000010002;ZD60A7C73A;cup_csv.csv
C69G15001840001;Z0B28BABC3;cup_csv.csv
H21J24000010001;B3FF4F343D;cup_csv.csv
D21B11000040005;A053813109;cup_csv.csv
C71B03000380003;Z370A19713;cup_csv.csv
J94E13000460005;Z6E29DD656;cup_csv.csv
F31B02000080001;Z1029C02CF;cup_csv.csv
J87H22002720001;952982438C;cup_csv.csv
B85I17000320001;99699528A8;cup_csv.csv
C69G15001840001;8063456E61;cup_csv.csv
F88B22001130002;A01563DD58;cup_csv.csv
F72H22000020002;9543455434;cup_csv.csv
C79H11000700003;686296490C;cup_csv.csv
B65F21000900001;971155223D;cup_csv.csv
E81D22000050003;BA02B4E100;cup_csv.csv
F32E10000080008;ZCD24AE957;cup_csv.csv
H77H21000500005;B6F74E046B;cup_csv.csv
C79H11000700003;ZE621C336B;cup_csv.csv
J87H22002720001;B9EA3046D6;cup_csv.csv
F21B96000000001;7368861078;cup_csv.csv
B49G24000150007;B2BD516083;cup_csv.csv
F93G22000030001;9768235A85;cup_csv.csv
C69G15001840001;B002EBB1D4;cup_csv.csv
C69G15001840001;Z833302114;cup_csv.csv
D12J09000400001;Z153DED8D9;cup_csv.csv
D31B09000010002;ZBF0A04FFA;cup_csv.csv
H17H21010150005;9513121BC9;cup_csv.csv
I41B21003430008;ZD73959CA6;cup_csv.csv
F61B20000500001;8897746C45;cup_csv.csv
C59J21030930001;BB0459A4B5;cup_csv.csv
G31B21006920002;B52BBB3C0F;cup_csv.csv
D97B14000720001;Z6A1C3A7E0;cup_csv.csv
I41B21003790005;9570615159;cup_csv.csv
F32E10000080008;59828758A1;cup_csv.csv
C69G15001840001;Z352FF3CF6;cup_csv.csv
C79H11000700003;Z373446EA6;cup_csv.csv
F70J22000020001;9694376427;cup_csv.csv
C69G15001840001;A061B9F819;cup_csv.csv
I41B21003430008;Z773CF5FB2;cup_csv.csv
C94H17000710005;ZE722D8368;cup_csv.csv
I41B21003430008;B082D549B5;cup_csv.csv
F31B02000080001;6299628979;cup_csv.csv
D41B18001420003;B90CDA36A0;cup_csv.csv
J89H10000000003;0438032370;cup_csv.csv
F41G08000000008;Z3E3B57E03;cup_csv.csv
H41H14000130009;ZA93064ECC;cup_csv.csv
C64H20000890001;8482569561;cup_csv.csv
I81D22000000006;B4482261C3;cup_csv.csv
H17H21010150005;97519782D4;cup_csv.csv
B63E17000190001;8378359890;cup_csv.csv
H13I24000030009;B750A6F9EF;cup_csv.csv
I55E17000050005;ZF423E99D7;cup_csv.csv
I41B21003430008;B04C5205ED;cup_csv.csv
D43H19001010008;Z432CADDE2;cup_csv.csv
F37J22000010007;B6D8DA9471;cup_csv.csv
F93G22000030001;BA86560CF1;cup_csv.csv
E25E18000110005;ZE93BA5555;cup_csv.csv
E38B22001630005;B8917ED4A2;cup_csv.csv
F41B21000640001;A056754FC7;cup_csv.csv
B63B12000080002;Z1618A06AC;cup_csv.csv
B85I17000320001;72851453D6;cup_csv.csv
G52E23000320005;B82E69B538;cup_csv.csv
C69G15001840001;A064EC097B;cup_csv.csv
F32E10000080008;ZEB24B2469;cup_csv.csv
C69G15001840001;Z9621B648C;cup_csv.csv
E61B16000170006;Z733D04CDF;cup_csv.csv
C69G15001840001;Z9A292E53B;cup_csv.csv
F88B22001130002;A020106D0E;cup_csv.csv
C41B17000980006;ZBF387F7A2;cup_csv.csv
F93G22000030001;9877983172;cup_csv.csv
C79H11000700003;ZD82153731;cup_csv.csv
F37J22000010007;B93BE55B70;cup_csv.csv
C69G15001840001;Z622865BC5;cup_csv.csv
C69G15001840001;ZE6231D51B;cup_csv.csv
G38B23001420005;B852030DE7;cup_csv.csv
I76H14000090008;Z5F3B82E5F;cup_csv.csv
F93G22000030001;B8F22E5DF7;cup_csv.csv
D31B09000010002;2441610050;cup_csv.csv
D31B09000010002;Z6E186D330;cup_csv.csv
B81B20001350005;92096847A8;cup_csv.csv
H41H14000130009;ZA4371C567;cup_csv.csv
F61B20000500001;B7DA8DD79A;cup_csv.csv
F74E05000210001;ZBA0517E8B;cup_csv.csv
B81B08000620001;ZCD281C97F;cup_csv.csv
F32E10000080008;ZE12328343;cup_csv.csv
D12J09000400001;ZA32C68C4C;cup_csv.csv
J39J21008100006;ZC035D2D20;cup_csv.csv
J87H22002720001;A060F1E68D;cup_csv.csv
E81D22000050003;96792891F8;cup_csv.csv
C69G15001840001;8349454B66;cup_csv.csv
D36C22000130004;B20AC35E4E;cup_csv.csv
F32E10000080008;8660163097;cup_csv.csv
D31B09000010002;ZCF012C62A;cup_csv.csv
F41B99000010001;Z4E0C88CB8;cup_csv.csv
D31B09000010002;Z921542586;cup_csv.csv
B51B99000010003;8845457E05;cup_csv.csv
B81B20001350005;9576912DC8;cup_csv.csv
F77H21010190001;A04A37E3E8;cup_csv.csv
B81B08000620001;72697134F2;cup_csv.csv
H53B11000320003;5644415E98;cup_csv.csv
D63F22000050005;9269033800;cup_csv.csv
F72H22000020002;B5982A983D;cup_csv.csv
E15B20000440002;80000856FC;cup_csv.csv
H41H14000110005;ZF214B25CE;cup_csv.csv
C79H11000700003;ZD12580981;cup_csv.csv
E38B22001630005;B501F2CC63;cup_csv.csv
H48B22000360002;B8F359168E;cup_csv.csv
D21B24000030002;B0863D64EB;cup_csv.csv
D77H24000760001;B7C9BAA127;cup_csv.csv
B94E21012780001;9408555932;cup_csv.csv
D31B09000010002;ZBD1019F30;cup_csv.csv
H17B16000800005;78022582FC;cup_csv.csv
F61B20000490001;B4522E6975;cup_csv.csv
B81B08000620001;8810651B34;cup_csv.csv
H17B16000800005;8128308BF2;cup_csv.csv
F93G22000030001;A0101D7784;cup_csv.csv
C94H17000710005;B769944A58;cup_csv.csv
G67H19001090006;8959445FE4;cup_csv.csv
I58I21002190003;ZAA3AE2335;cup_csv.csv
F32E10000080008;Z631950F91;cup_csv.csv
J59G16000660006;890056636B;cup_csv.csv
C91B07000460001;0509581789;cup_csv.csv
G52E22000020002;95505703B0;cup_csv.csv
E38B22001630005;B85CB883A2;cup_csv.csv
C79H11000700003;63233598EA;cup_csv.csv
F32E10000080008;Z38280830A;cup_csv.csv
H31B21004800001;B0811246E1;cup_csv.csv
F31I22000010006;A061EE2929;cup_csv.csv
F91B00000270011;4305025B01;cup_csv.csv
G25B22000120001;A020B6F44B;cup_csv.csv
H15F21000630001;96471865BB;cup_csv.csv
F48C22000040006;925853726F;cup_csv.csv
C65E19000360001;A06F421316;cup_csv.csv
J14J22000080001;9554261997;cup_csv.csv
J58F19000000008;Z573320B38;cup_csv.csv
I81D22000000006;B443F91FC4;cup_csv.csv
B63B12000080002;ZAD0ABAE0F;cup_csv.csv
B63E17000190001;B99A66BB83;cup_csv.csv
I87G22000270001;BACCF4EF7E;cup_csv.csv
F31I22000010006;A04DBA8CFF;cup_csv.csv
B85I17000320001;9220115797;cup_csv.csv
C69G15001840001;7550914B58;cup_csv.csv
J94E13000460005;B81A399745;cup_csv.csv
B44D20000040001;BACB3EF924;cup_csv.csv
B41B09000260005;61124010E0;cup_csv.csv
H17H21010150005;9526552767;cup_csv.csv
G61B06001160007;9772887979;cup_csv.csv
F11B16000580001;Y1232B0708;cup_csv.csv
E71B04000030001;0094112FA9;cup_csv.csv
J11B09000190002;85604556F0;cup_csv.csv
C41B03000140003;7511963BF6;cup_csv.csv
D97B14000720001;7340707F09;cup_csv.csv
F33H03000010001;ZF91AF6580;cup_csv.csv
F32E10000080008;Z6A1FAF4DD;cup_csv.csv
H17H21010150005;A06154C011;cup_csv.csv
B19J21003910005;A069218C60;cup_csv.csv
D43H19001010008;9428665C7D;cup_csv.csv
C79H11000700003;ZC3316C6F5;cup_csv.csv
F32E10000080008;5982514EB7;cup_csv.csv
D62H16000010002;7455322656;cup_csv.csv
E81D22000050003;9029369703;cup_csv.csv
F31B05000510001;6289379FB9;cup_csv.csv
F41B99000010001;02858345AC;cup_csv.csv
H87H20001200005;9072112FA4;cup_csv.csv
B65F21000900001;9780761B4D;cup_csv.csv
C71B20000800003;ZA53DDA97A;cup_csv.csv
H41E13000230003;ZB33777B67;cup_csv.csv
C79G14000990001;Y6A3BB66F8;cup_csv.csv
F31B02000080001;ZE72B1D3A9;cup_csv.csv
H48B22000360002;B4FED2106E;cup_csv.csv
I68B24000050005;B9B49BE511;cup_csv.csv
C69G15001840001;B53AFF6E45;cup_csv.csv
J76G16000220004;Y863B68B70;cup_csv.csv
F32E10000080008;7037700DC0;cup_csv.csv
F32E10000080008;Z8F1A5364C;cup_csv.csv
E31G13000010004;58553503AD;cup_csv.csv
C69G15001840001;ZBD21E3004;cup_csv.csv
F67H20002130001;A06AA04A10;cup_csv.csv
I41B21003430008;Z263C5889C;cup_csv.csv
H21J24000010001;BAF4FDDA8D;cup_csv.csv
H41E13000230003;5863737CD6;cup_csv.csv
G52E22000020002;A0497625B4;cup_csv.csv
C69G15001840001;776819447B;cup_csv.csv
H48B22000360002;B5A5E7CFD4;cup_csv.csv
C69G15001840001;748859366F;cup_csv.csv
B41B09000260005;5742171D66;cup_csv.csv
D62H16000010002;89906631D1;cup_csv.csv
E38B22001630005;B2EA9FC504;cup_csv.csv
C79H11000700003;Z6830FB7F0;cup_csv.csv
C58B22000220004;A06A9602BC;cup_csv.csv
E38B22001630005;B2B30E40F5;cup_csv.csv
I41B21003430008;A00DC6C6AD;cup_csv.csv
G31B21006920002;963308620C;cup_csv.csv
H87H20001200005;B6A50EE09A;cup_csv.csv
H17H21010150005;9512465E6F;cup_csv.csv
J87E20000010004;Z2234E9AFF;cup_csv.csv
B94E21012780001;9458134B14;cup_csv.csv
F41B21000640001;B9EB2D542E;cup_csv.csv
F11B01000390001;ZF930E171A;cup_csv.csv
D39J22002120002;95161417F9;cup_csv.csv
F93G22000030001;A0101EA732;cup_csv.csv
H17H21010150005;A053DD83E4;cup_csv.csv
E74C11000080006;3135094967;cup_csv.csv
B61B22000670006;A0262743DB;cup_csv.csv
C58B22000220004;A005870BEE;cup_csv.csv
H17B16000800005;7800998333;cup_csv.csv
E74C11000080006;31362535D8;cup_csv.csv
C65F23000130003;A01BDD8CD1;cup_csv.csv
F15F21002520006;9896858994;cup_csv.csv
F32E10000080008;6433295AF8;cup_csv.csv
F41B19000540005;BA30EF6336;cup_csv.csv
J39J21008100006;ZA336ACDA9;cup_csv.csv
J37H19002880001;81381326F9;cup_csv.csv
F33H08000000003;9073679CC6;cup_csv.csv
B19J21003910005;A0693A0FDC;cup_csv.csv
C69G15001840001;7800018A78;cup_csv.csv
D77H24000760001;B7A5896255;cup_csv.csv
B94E21012780001;9441803651;cup_csv.csv
B94E21012780001;9262950C25;cup_csv.csv
C69G15001840001;Z2726E6F8C;cup_csv.csv
D31B09000010002;0382647A48;cup_csv.csv
F36G02000220007;9805097E00;cup_csv.csv
I58I21002190003;048119677E;cup_csv.csv
J94E13000460005;9855565D83;cup_csv.csv
J94E13000460005;8536188D2B;cup_csv.csv
I41B21003430008;ZAC3959DCE;cup_csv.csv
F41B21000640001;A068DB5DA5;cup_csv.csv
H41H14000130009;94769881E7;cup_csv.csv
C69G15001840001;Z032D307A9;cup_csv.csv
D31B09000010002;ZCC0C3E613;cup_csv.csv
J58F19000000008;B4018D833E;cup_csv.csv
G31B21006920002;B4F49074AD;cup_csv.csv
F41B07000320001;8814021838;cup_csv.csv
I91B15000180004;72280729B3;cup_csv.csv
I41B21003430008;B55539675E;cup_csv.csv
F70J22000020001;A03AEDD41F;cup_csv.csv
C79H11000700003;Z0D2D4B0F0;cup_csv.csv
E38B22001630005;B5DBC15324;cup_csv.csv
J39B08000140002;B4E0DB6F96;cup_csv.csv
C69G15001840001;7780520039;cup_csv.csv
F69J21017430001;B865B41E2A;cup_csv.csv
F37J22000010007;B75E4A6D89;cup_csv.csv
D77H20002630004;BA35BEB4FD;cup_csv.csv
F37J22000010007;B5261F4C7D;cup_csv.csv
C79H11000700003;70167759E6;cup_csv.csv
D77H24000760001;B3E706E66C;cup_csv.csv
F41B07000320001;Y4035D4E47;cup_csv.csv
H37H20001490007;8965388838;cup_csv.csv
F61B20000500001;YB2398A30D;cup_csv.csv
F71B16000530001;A056203CA6;cup_csv.csv
C65F23000130003;Z393BC9288;cup_csv.csv
I81D22000000006;B761DD2B8C;cup_csv.csv
H48B22000360002;BA33276EDA;cup_csv.csv
F32E10000080008;Z171F941B7;cup_csv.csv
C65E19000360001;A06CC33F9C;cup_csv.csv
E81D22000050003;8247354BD0;cup_csv.csv
J69J21013810001;9246569E1D;cup_csv.csv
C69G15001840001;Z7E2A81094;cup_csv.csv
H25C20000030004;880784821B;cup_csv.csv
F32E10000080008;ZEA1F95845;cup_csv.csv
D77H20002630004;B4FDEF91CF;cup_csv.csv
H33J12000510003;Z282554C05;cup_csv.csv
G31B21006920002;B62566421F;cup_csv.csv
H17H21010150005;9566763692;cup_csv.csv
D22E18000470009;B1E33CFF26;cup_csv.csv
G63J13000050002;952472213F;cup_csv.csv
F32E10000080008;5982897AC8;cup_csv.csv
D77H20002630004;97305732DD;cup_csv.csv
D41B18001420003;B7579CAEA6;cup_csv.csv
C79H11000700003;ZA821155C9;cup_csv.csv
D33I06000080001;Z261374DEB;cup_csv.csv
E59D16002030002;ZDE3A6CBF0;cup_csv.csv
E25E18000110005;Z51276AE0D;cup_csv.csv
D33I06000080001;4489576351;cup_csv.csv
C79H11000700003;7175555F4B;cup_csv.csv
J69J21013810001;A003D7BD0B;cup_csv.csv
C69G15001840001;833257526B;cup_csv.csv
I81D22000000006;B745EF25B0;cup_csv.csv
B34E20000300001;B9617FFDB6;cup_csv.csv
C58B22000220004;A016C1DA9D;cup_csv.csv
C79H11000700003;Z8B1F1BEE8;cup_csv.csv
I87G22000270001;B9092A580F;cup_csv.csv
C69G15001840001;79269917E8;cup_csv.csv
F70J22000020001;9873811E96;cup_csv.csv
I54J08000010009;5526085D97;cup_csv.csv
E63H05000030005;ZDC131F828;cup_csv.csv
F88B22001130002;A06682E5B5;cup_csv.csv
B81B20001350005;YAC3D6D249;cup_csv.csv
J37H19002880001;81368927B1;cup_csv.csv
F93G22000030001;9811129FC3;cup_csv.csv
H17H21010150005;99769317E9;cup_csv.csv
G52E22000020002;A0670D0575;cup_csv.csv
H77H21000500005;A00E88B75A;cup_csv.csv
C41B03000140003;58240340E6;cup_csv.csv
F77H22003820001;BAF102ECE3;cup_csv.csv
C69G15001840001;Z681F2CAF2;cup_csv.csv
C94H17000710005;Z203230A9B;cup_csv.csv
I58I21002190003;A02BB8215D;cup_csv.csv
B85I17000320001;72851908F7;cup_csv.csv
B44D20000040001;BADEFFDA2F;cup_csv.csv
