cig;cup_count;cups
Z971F31D3A;1;C61B03000140004
Z9724EAC50;1;F89B18000240001
Z972C3189A;1;C63D16001790008
Z972CEA7A8;1;C29D17000700005
Z9804315AE;1;C61B03000260001
Z98047F8C2;1;I71B02000030019
Z98144A052;1;F33H03000010001
Z9838FDBAC;1;B29J21000700001
Z983AF64DA;1;B71B15000160005
Z9914ADCCB;1;I39J02000060003
Z9915C1FC4;1;H99H10000770003
Z991C0F1A0;1;B71B15000160005
Z99282612E;1;F53H98000000001
Z992DFE062;1;C63D16001790008
Z993586F94;1;E73H06000010001
Z9A03D9062;1;I81B06000030002
Z9A106BA86;1;F11B02000250021
Z9A1EFDBA8;1;C17B17000160008
Z9A2362F06;1;F46J17000180001
Z9A2E972D8;1;B71B15000160005
Z9A3515128;1;F93E15000000001
Z9B2738D58;1;C61B03000140004
Z9B3137CBD;1;B71B15000160005
Z9B33F9EAE;1;D31B21007750006
Z9B3908EED;1;H51D20000550001
Z9B3A9F36F;1;J86I22000000006
Z9C0DCD8A8;1;H99H05000020003
Z9C15E5749;1;C61B03000260001
Z9C27AAB53;1;H63H18000320002
Z9C2933049;1;D63B05000020007
Z9C31E52C1;1;B99D15000660003
Z9C3243E8F;1;C63D16001790008
Z9C3C7D64D;1;H31B22001400006
Z9D113AB5B;1;B52I05000010001
Z9D151FB95;1;H99H10000770003
Z9D2636353;1;D89D14000080001
Z9D2DCC93E;1;C63D16001790008
Z9D39E7982;1;B81B04000140009
Z9D39F3C9F;1;G53H20000070005
Z9E2B0FBE4;1;F19H17000010001
Z9E3933F0B;1;B71B15000160005
Z9E3D3F606;1;F61B22001690004
Z9F048E10E;1;H99H05000020003
Z9F1CFB6F3;1;F83H98000000001
Z9F29CE695;1;B71B15000160005
Z9F2AB999F;1;I39J02000060003
Z9F2BE2AEF;1;I55E17000050005
Z9F2BF61BE;1;E91F19000040007
Z9F35EF5F4;1;D11B19000760006
ZA00746955;1;B71B02000140006
ZA01147D01;1;C94E04000050066
ZA02CFA70B;1;C63D16001790008
ZA02E708CE;1;I17H20001250005
ZA02F1C705;1;I16J17000570005
ZA034430BF;1;G16B11000070001
ZA11FB1651;1;F33H03000010001
ZA12498B38;1;F53H98000000001
ZA12C2E26E;1;I57B17000150005
ZA139765B3;1;F82B21000030005
ZA22C318A0;1;C63D16001790008
ZA22F323A0;1;C31H04000120005
ZA23161471;1;I16J17000570005
ZA2371D974;1;I34F22000020001
ZA23C86EE9;1;E61B13000460002
ZA23D7067F;1;I57B17000150005
ZA3058E76F;1;D23B07000010001
ZA31AF64DF;1;F33H03000010001
ZA32496A6C;1;D73I18000030005
ZA32A7C24F;1;F93E15000000001
ZA429CBBCF;1;E91F19000040007
ZA42CCAC56;1;F23H19000870001
ZA4318F550;1;F78I18000070008
ZA43BB148E;1;G53H20000070005
ZA43D66251;1;F88B22001130002
ZA503C9081;1;I41B05000340006
ZA5057DD49;1;D63B05000020007
ZA524C2CE6;1;D17B18000070001
ZA52925BFD;1;B71B15000160005
ZA52AFBA39;1;F47B15000500003
ZA52C31874;1;C63D16001790008
ZA536DEA57;1;B84B13000140001
ZA53BCB681;1;I18I21000790006
ZA53BE5E11;1;F86J22000360001
ZA606AF62C;1;I81B06000030002
ZA608F7800;1;C94E04000050066
ZA6251396D;1;D73I18000030005
ZA632BBC1C;1;C63D16001790008
ZA636B1124;1;J81B22001940006
ZA639EADF0;1;B21B05000450003
ZA702F992D;1;F73J08000040001
ZA7152682B;1;B81B04000140009
ZA72F67419;1;F78I18000070008
ZA7326FB9E;1;F23H19000870001
ZA73963955;1;E33B08000290007
ZA73A6271A;1;E81D22000050003
ZA818200B9;1;F33H03000010001
ZA826DC07F;1;B21B05000450003
ZA828D76C7;1;F76H17000090001
ZA82F7D06F;1;I16J17000570005
ZA8328115C;1;H27E14000010005
ZA906CD282;1;B97H11001950003
ZA9117F0DF;1;E73H06000010001
ZA91B0384F;1;I71B02000030019
ZA92EE4079;1;F23H19000870001
ZA9353A276;1;D87H17000470001
ZAA2B7FC7B;1;B89H18000560001
ZAA2CA8DCB;1;I57B17000150005
ZAA3322488;1;D17B16000110008
ZAA342BEDD;1;C29D17000700005
ZAA3B2CC70;1;C61B03000140004
ZAA3C54442;1;I94F22000040001
ZAB0DC72CF;1;C94E04000050066
ZAB231DBC1;1;B71B15000160005
ZAB240FBA0;1;B97B16000030003
ZAB2C0D1B6;1;E91F19000040007
ZAB30EE396;1;I16J17000570005
ZAC18681DA;1;F33H03000010001
ZAC1AC3887;1;H99H10000770003
ZAC2DBD14E;1;C63D16001790008
ZAC312CBEF;1;I51B08000160002
ZAC3DF0B5A;1;I31B19000680009
ZAC3DF29BF;1;B21B05000450003
ZAD20FF62A;1;F33H03000010001
ZAD351139B;1;H72C17000130002
ZAD3BCF37D;1;D73I18000030005
ZAD3DABB9D;1;B51B21007170002
ZAE1772C98;1;D89D14000080001
ZAE1EFDD20;1;C17B17000160008
ZAE318910F;1;F84H20001640001
ZAE3449E69;1;C63D16001790008
ZAE375520D;1;D31B21007750006
ZAE3B8C41B;1;F84H20001640001
ZAE3C1B194;1;I18I21000790006
ZAF15670CC;1;H99H10000770003
ZAF2AE5BF3;1;E91F19000040007
ZAF33223EB;1;D17B16000110008
ZAF3731F88;1;B99J18002450005
ZAF3A3D718;1;F86J20003240001
ZB011AD412;1;B81B04000140009
ZB01D74DEB;1;D72J98000000001
ZB0240C02F;1;B97B16000030003
ZB02A8B025;1;B39J10000130003
ZB0379D886;1;D73D21000360005
ZB03B9EAC9;1;B51B21007170002
ZB11FF6C99;1;D72J98000000001
ZB12D67DD7;1;B71B15000160005
ZB12F13D6F;1;C63D16001790008
ZB132ED169;1;D81B21004600004
ZB20746C39;1;B71B02000140006
ZB21D4043C;1;B71B15000160005
ZB230F4B71;1;C64H16003300001
ZB23189223;1;F84H20001640001
ZB23A3D8E2;1;F86J20003240001
ZB31AA62CF;1;B19G16000310009
ZB31B45DE9;1;F33H03000010001
ZB321CB5CD;1;C17B17000160008
ZB3323BA83;1;C63D16001790008
ZB40307F2B;1;I81B06000030002
ZB41F752BC;1;I57B17000150005
ZB42E6AC26;1;D73I18000030005
ZB433A3913;1;J57B20000750001
ZB4352A09F;1;C63D16001790008
ZB4375EE95;1;E73D21000690001
ZB438DCED3;1;B81B04000140009
ZB50561D9A;1;I41B05000340006
ZB5172E556;1;C61B03000140004
ZB51A3B278;1;H99H10000770003
ZB5261F828;1;B99D15000660003
ZB53D51E71;1;I19C12000030002
ZB6294BD85;1;F93E15000000001
ZB63A4662B;1;B67B06000070001
ZB7109F7F9;1;F11B02000250021
ZB71184BE8;1;I39J02000060003
ZB723E1A9B;1;F53H98000000001
ZB72BD9582;1;B28C05000030005
ZB72EB62EF;1;C63D16001790008
ZB7345DA96;1;C63D16001790008
ZB735388D2;1;B99D15000660003
ZB8161DD05;1;I39J02000060003
ZB818433E7;1;C61B03000140004
ZB82DCB60C;1;I51B08000160002
ZB83320ED0;1;F23H19000870001
ZB8392772C;1;E97H21005520001
ZB9176B7F1;1;C61B03000140004
ZB92F2C7C7;1;F43G18000010001
ZB93DABBE8;1;B51B21007170002
ZBA16CD0B8;1;B71B15000160005
ZBA1DF741C;1;C61B03000140004
ZBA24E16E9;1;J34J13000000001
ZBA32636C3;1;J57B20000750001
ZBB065DEE8;1;I81B06000030002
ZBB095B9DD;1;F83H98000000001
ZBB1B9742B;1;B71B15000160005
ZBB2A0375F;1;D88G03000050001
ZBB2D837C9;1;H74E07000110005
ZBB3B94617;1;D73I18000030005
ZBC0337E17;1;I81B06000030002
ZBC2984DFE;1;D63B05000020007
ZBC2FF45E5;1;C63D16001790008
ZBC311451E;1;F33H03000010001
ZBC354532A;1;J81B22001940006
ZBC3959C3C;1;F13D21005300006
ZBC3D477B0;1;F86J22000360001
ZBD2DE35C7;1;C63D16001790008
ZBD37CC048;1;F73J08000040001
ZBE066A7BB;1;I71B02000030019
ZBE30E79EA;1;I17H20001250005
ZBE32181DD;1;C63D16001790008
ZBE37674A9;1;B29J21000700001
ZBF1B2B2B8;1;D72J98000000001
ZBF2EF8122;1;F83E17000070005
ZBF2FCD625;1;C63D16001790008
ZBF3AA206F;1;J86I22000000006
ZC003ED656;1;I41B05000340006
ZC029983EB;1;C61B03000140004
ZC029CE5AC;1;B71B15000160005
ZC02DED56C;1;C63D16001790008
ZC03A242D2;1;E31B20000400001
ZC11AB017F;1;H99H10000770003
ZC11B27191;1;F53H98000000001
ZC12683893;1;F89B18000240001
ZC133E9C46;1;H63H18000320002
ZC13A9D675;1;D73I18000030005
ZC13DACEBB;1;C63D16001790008
ZC2106CC2B;1;I39J02000060003
ZC21AE9B68;1;F33H03000010001
ZC23476F8B;1;B67H21009370008
ZC235749B4;1;C75E22000170001
ZC23BB5E55;1;B28I17001280008
ZC31EE52C1;1;B21B05000450003
ZC32B9FC29;1;B71B15000160005
ZC32CD390E;1;F47B15000500003
ZC32D83700;1;I16J17000570005
ZC33B0B013;1;F86J22000360001
ZC33D4779D;1;F86J22000360001
ZC4196685D;1;J34J13000000001
ZC41F62A0B;1;C61B03000140004
ZC431E79F8;1;F73J08000040001
ZC4325049C;1;C66D16010700001
ZC43486824;1;B97B16000030003
ZC5329F6AA;1;C63D16001790008
ZC532EC818;1;G53H20000070005
ZC53A3D91A;1;F86J20003240001
ZC61AB01DD;1;H99H10000770003
ZC6335B703;1;B16B19000050003
ZC63A11E4C;1;I57B17000150005
ZC7250E919;1;F62E16000000007
ZC727DBD7C;1;B71B15000160005
ZC73095988;1;B71B15000160005
ZC81D60802;1;B81B04000140009
ZC8216F1F9;1;E41B06000410002
ZC8300647C;1;C63D16001790008
ZC831B842A;1;F23H19000870001
ZC9096EAA4;1;C94E04000050066
ZC913069DE;1;D72J98000000001
ZC9190A22F;1;B71B15000160005
ZC91E11CC6;1;I39J02000060003
ZC93118A50;1;C63D16001790008
ZCA12E3C40;1;J34J13000000001
ZCA24B1798;1;B71B15000160005
ZCA2CC0618;1;F73J08000040001
ZCB0EA160F;1;I71B02000030019
ZCB0EF12A1;1;G75D09000130007
ZCB1B038A6;1;I71B02000030019
ZCB1DB53D3;1;E41B06000410002
ZCB2B403CE;1;F33H03000010001
ZCB3827021;1;B21B23000660001
ZCC06AEEC4;1;I81B06000030002
ZCC2A26104;1;F43G18000010001
ZCC3262706;1;J81B22001940006
ZCD0766499;1;C94E04000050056
ZCD219E357;1;F53H98000000001
ZCD241B932;1;D73I18000030005
ZCD2D73DB7;1;I51B08000160002
ZCD2DFE1A7;1;C63D16001790008
ZCD32379F2;1;I55E17000050005
ZCD3544FE7;1;F62E20000050001
ZCD3A3D94C;1;F86J20003240001
ZCD3ADA942;1;H14H17000940004
ZCD3BA84B1;1;B28I17001280008
ZCE0483856;1;D72J98000000001
ZCE0DC7466;1;C94E04000050066
ZCE15434B7;1;F33H03000010001
ZCE1F859A5;1;I57B17000150005
ZCE23E9967;1;I55E17000050005
ZCE2A2AB17;1;F83D18000250009
ZCF03D8141;1;I81B06000030002
ZCF05A0BB5;1;I71B02000030019
ZCF175E144;1;H99H10000770003
ZCF2038BD3;1;E41B06000410002
ZD002F9876;1;F73J08000040001
ZD005EEC1D;1;I41B05000340006
ZD01EFDD77;1;C17B17000160008
ZD02E1A47F;1;I55E17000050005
ZD02F13DF2;1;C63D16001790008
ZD03BDD987;1;I13I05000020001
ZD105DBE66;1;H13J01000000001
ZD11BD3EE1;1;B71B15000160005
ZD11FC5B0B;1;C61B03000140004
ZD206F745B;1;B46D08000000007
ZD212CFCD0;1;C94E04000050066
ZD215F7D46;1;I39J02000060003
ZD21ABF164;1;F81B08000140003
ZD226BBE49;1;I57B17000150005
ZD227DC073;1;B71B15000160005
ZD229CE4A4;1;B71B15000160005
ZD22E8D36A;1;E41B06000410002
ZD230E6F9E;1;B89H18000560001
ZD23449F4A;1;C63D16001790008
ZD302D5F9E;1;D63B05000020007
ZD3147937F;1;H99H10000770003
ZD320BCDD0;1;I55E17000030005
ZD326BBF89;1;I57B17000150005
ZD328AB3AF;1;B97B16000030003
ZD32EEFB4C;1;I16J17000570005
ZD3342A69E;1;D48E18000060002
ZD33767D43;1;B29J21000700001
ZD33773B79;1;F23H19000870001
ZD33B3068D;1;E63D21002210005
ZD33D82446;1;F82B21000030005
ZD421B792E;1;B71B15000160005
ZD423F4C7C;1;B97B16000030003
ZD50746BDA;1;B71B02000140006
ZD53389C5E;1;D73I18000030005
ZD5395276F;1;F13D21005300006
ZD53981C5B;1;I65F22000500003
ZD612D6EA5;1;I71B02000030019
ZD616D1122;1;H99H10000770003
ZD62CC4523;1;E18B18001310001
ZD630EE369;1;I16J17000570005
ZD703113D4;1;I81B06000030002
ZD716106CF;1;D72J98000000001
ZD71B86157;1;I39J02000060003
ZD72F5EA0B;1;B99D15000660003
ZD73A706D7;1;F83E17000070005
ZD8344BA66;1;D73I18000030005
ZD8391F0A6;1;I42E20000050001
ZD83B48452;1;J86I22000000006
ZD9160E8F4;1;D72J98000000001
ZD92C90391;1;G21B18000450007
ZD92D04B70;1;F47B15000500003
ZD93517AA6;1;E73D21000690001
ZD93940550;1;E81D22000050003
ZD93CDC2DC;1;E71B21001570007
ZDA1EF6F68;1;I51B08000160002
ZDA2FAD3D0;1;I51B08000160002
ZDA3CD469C;1;J86I22000000006
ZDB318916C;1;F84H20001640001
ZDB3581E57;1;E13G08000120007
ZDC18EF00E;1;B17B16000050003
ZDC2D0A869;1;I16J17000570005
ZDC2E45900;1;F33H03000010001
ZDC32005AF;1;I31E18000090005
ZDC353E622;1;F43G18000010001
ZDC35CF8DD;1;F83E17000070005
ZDC3D9E8BC;1;F86J22000360001
ZDD068D235;1;C61B03000140004
ZDD20A61D0;1;F33H03000010001
ZDD2CFA6D1;1;C63D16001790008
ZDD30FA382;1;B21B05000450003
ZDD3B21AFE;1;E63D21002210005
ZDE11DBDDC;1;E13G08000120007
ZDE1A0668D;1;F83H98000000001
ZDE1EF8FDC;1;C17B17000160008
ZDE270872F;1;I55E17000030005
ZDE290B806;1;C61B03000140004
ZDE2F2E55C;1;D31B09000120002
ZDE3AB5CA8;1;F82B21000030005
ZDF11E4F3D;1;I89J02000030003
ZDF23E1A9A;1;B71B15000160005
ZDF274EA17;1;C61B03000140004
ZDF3195E70;1;C63D16001790008
ZDF385E20F;1;B23D21007980001
ZE01B48F4C;1;C94E04000050056
ZE02113CAE;1;C61B03000140004
ZE0214D361;1;B71B15000160005
ZE02CFE565;1;I16J17000570005
ZE03274BB1;1;I31E18000090005
ZE0335A38C;1;I16J17000570005
ZE0359D304;1;C69J21018970001
ZE103331C8;1;I81B06000030002
ZE115C1F90;1;H99H10000770003
ZE127CB6DD;1;F43G18000010001
ZE13118BE1;1;C63D16001790008
ZE20ABEC63;1;D63B05000020007
ZE21AA62BB;1;B19G16000310009
ZE21D6ADDA;1;C61B03000140004
ZE22002468;1;B71B15000160005
ZE229CE6FE;1;B71B15000160005
ZE22DE6407;1;C63D16001790008
ZE236B35E7;1;B21B05000450003
ZE2385E6CA;1;E63D21002210005
ZE3190ECD8;1;F83H98000000001
ZE31F8596C;1;I57B17000150005
ZE32308304;1;I57B17000150005
ZE41D1ADE6;1;H99H10000770003
ZE434221EF;1;B99D15000660003
ZE5044CA27;1;H99H10000770003
ZE52A27C58;1;B71B15000160005
ZE52B923D1;1;F73J08000040001
ZE531A5336;1;B28I17001280008
ZE536AA0B3;1;C45E22000290001
ZE53BB90F2;1;D73I18000030005
ZE60B79FD1;1;H99H05000020003
ZE60DCBE85;1;D63B05000020007
ZE6179F9B4;1;B71B15000160005
ZE6219E81E;1;I51B08000160002
ZE623DB976;1;I55E17000030005
ZE70D40839;1;D63B05000020007
ZE70EF0C73;1;G75D09000130007
ZE7195E3A1;1;B71B15000160005
ZE804A17EE;1;I71B02000030019
ZE810CBB5A;1;F53H98000000001
ZE83487F92;1;I55E17000030005
ZE92BA027B;1;B71B15000160005
ZE92D2E591;1;D73I18000030005
ZE931EC0BB;1;J57B20000750001
ZE93B231D6;1;E63D21002210005
ZEA048380A;1;D72J98000000001
ZEA049D3D6;1;H99H05000020003
ZEA0CA78CD;1;C94E04000050066
ZEA1D2477D;1;J34J13000000001
ZEA2723EBA;1;F19H17000010001
ZEA2C65BC8;1;B21B05000450003
ZEB1AB9EE8;1;H99H10000770003
ZEB2F44CC6;1;I29J21016570005
ZEB363C35B;1;C63D16001790008
ZEC2002429;1;B71B15000160005
ZEC37DF7FE;1;B81B04000140009
ZED08CD206;1;C94E04000050056
ZED0D16456;1;I71B02000030019
ZED12E3AE6;1;J34J13000000001
ZED1A40C14;1;F53H98000000001
ZED1D24751;1;J34J13000000001
ZED2D85202;1;F23H19000870001
ZED30EE3BA;1;I16J17000570005
ZED318925A;1;F84H20001640001
ZED395B826;1;C48H22000240006
ZED3A838CB;1;E81D22000050003
ZED3D2841C;1;B21B05000450003
ZEE16EDA9E;1;D89D14000080001
ZEE31891A4;1;F84H20001640001
ZEE321820E;1;C63D16001790008
ZEE3343E82;1;B19J17000300005
ZEE3D0E5A4;1;B11B21006070001
ZEF0648903;1;I81B06000030002
ZEF0DA158F;1;C94E04000050066
ZEF26593B4;1;C61B03000140004
ZEF2A39483;1;F33H03000010001
ZEF2CCEDA7;1;B71B15000160005
ZEF2DBD1B7;1;C63D16001790008
ZEF2F1A277;1;D73I18000030005
ZEF329F929;1;C63D16001790008
ZEF3A57F3D;1;D31B21007750006
ZF004A4B1C;1;H99H05000020003
ZF007A0D8E;1;I71B02000030019
ZF0148F17F;1;H99H10000770003
ZF01934283;1;E49H07000120007
ZF03E046C3;1;I19C12000030002
ZF111B72C7;1;C61B03000140004
ZF12BFD20C;1;D72J98000000001
ZF1309C4F0;1;I51B08000160002
ZF13383133;1;H14H17000940004
ZF13462FD5;1;E18B18001310001
ZF13ABB80F;1;E97H21005520001
ZF21AD65C5;1;D63B05000020007
ZF229D8B1F;1;C63D16001790008
ZF23232DA3;1;F76H17000090001
ZF304C42E6;1;I81B06000030002
ZF3122252D;1;C61B03000140004
ZF31D6AD88;1;C61B03000140004
ZF32FD1820;1;F47B15000500003
ZF3334BF51;1;E73H06000010001
ZF337B817A;1;E61B13000460002
ZF3383ACD1;1;F85I21000050005
ZF423E99D7;1;I55E17000050005
ZF426F149D;1;I55E17000050005
ZF42C71CB0;1;B71B15000160005
ZF5047F273;1;I71B02000030019
ZF5195E280;1;B71B15000160005
ZF51EFDCA7;1;C17B17000160008
ZF523E9A1C;1;I55E17000050005
ZF52D29B58;1;D73I18000030005
ZF52F10D17;1;I59J21020110005
ZF52FFD0CC;1;I82F20000960007
ZF60A3B2D4;1;B46D08000000007
ZF614C24D3;1;C94E04000050066
ZF62F38CA0;1;C93H19000880001
ZF63313531;1;B71B15000160005
ZF63756670;1;E73D21000690001
ZF63B2054C;1;B99J18002450005
ZF712E38B1;1;J34J13000000001
ZF7149B198;1;C61B03000140004
ZF71A056BD;1;C61B03000140004
ZF71F5B468;1;F46J17000180001
ZF7334BC79;1;H14H17000940004
ZF73BA69C6;1;H51D20000510001
ZF815BF8A9;1;F83H98000000001
ZF8224DF26;1;C17B17000160008
ZF827B39C7;1;I55E17000030005
ZF83662AAC;1;B71B15000160005
ZF839C5571;1;C75E22000170001
ZF91AF6580;1;F33H03000010001
ZF91D6AE2B;1;C61B03000140004
ZF92715A66;1;F19H17000010001
ZF928C4A09;1;I39J02000060003
ZF93320EAF;1;F23H19000870001
ZF937E78FF;1;F73J08000040001
ZF93DD9304;1;F61B22001690004
ZFA323BC00;1;C63D16001790008
