cup;cig;source_dataset
B19G16000310009;B98D2A7A5B;cup_csv.csv
G71B21004430009;B2B9B33B79;cup_csv.csv
B29J21000700001;A04EEBED0D;cup_csv.csv
F13D21002220001;B299F74A1C;cup_csv.csv
D91B21005300001;B6D1E1F8EE;cup_csv.csv
I82C23000780001;B880056B11;cup_csv.csv
B71B15000160005;Z7727CC95B;cup_csv.csv
F13D21002220001;9317411AC9;cup_csv.csv
F78I18000070008;ZA4318F550;cup_csv.csv
H72C17000130002;89920190D3;cup_csv.csv
B65F23000400008;B586BC4194;cup_csv.csv
B71B15000160005;62702852DF;cup_csv.csv
G32E22000040003;948794758D;cup_csv.csv
H18I21003480008;9128536237;cup_csv.csv
B83C16000020005;Z1F30A98FC;cup_csv.csv
G75D09000130007;Z5723C883B;cup_csv.csv
D73D21000360005;9307295ECB;cup_csv.csv
C29D17000700005;7335768342;cup_csv.csv
J85F22000870001;9435537374;cup_csv.csv
B11B13000160001;8199115BBB;cup_csv.csv
B67B06000070001;8569402E3A;cup_csv.csv
F37J22000010007;B1F9FCDF5E;cup_csv.csv
F62E16000000007;738071350B;cup_csv.csv
I83J10001420003;B315BC7139;cup_csv.csv
J12C22000130006;9833832EDF;cup_csv.csv
F87B14000620005;6362848446;cup_csv.csv
B28I17001280008;97614825C6;cup_csv.csv
I71B02000030019;Z4503E1D36;cup_csv.csv
C45E22000290001;BA98D21D49;cup_csv.csv
F83E17000070005;ZDC35CF8DD;cup_csv.csv
I18I21000790006;9457830039;cup_csv.csv
D78I21000170006;B71DF40104;cup_csv.csv
F93E15000000001;Z66386E5A0;cup_csv.csv
J16I23000050005;9917304229;cup_csv.csv
F43D21002040001;B934707763;cup_csv.csv
C68B22000170005;B32A357162;cup_csv.csv
C61B03000140004;Z8C1EDF28D;cup_csv.csv
B18B23000950001;B2FE1D9099;cup_csv.csv
D31B21007750006;8985002236;cup_csv.csv
C61I22000270006;B8BBEFE6C3;cup_csv.csv
I81B06000030002;Z4905CDB88;cup_csv.csv
D58I18000040008;8536770D73;cup_csv.csv
E32E22000560006;B60EE99903;cup_csv.csv
J86I22000000006;BA4206DECD;cup_csv.csv
I71B02000030019;ZA91B0384F;cup_csv.csv
B85I17000320001;72853068B1;cup_csv.csv
B71B15000160005;669334208E;cup_csv.csv
C35F21000210008;BAF18EE567;cup_csv.csv
F83E17000070005;Z452EF7BB4;cup_csv.csv
C61I22000270006;B771DF27FA;cup_csv.csv
B71B15000160005;Z832EAD284;cup_csv.csv
E61D22000030002;B5D60FA464;cup_csv.csv
F87H24001520006;B501B9994F;cup_csv.csv
B81B19001910001;B7DF66310C;cup_csv.csv
D48E18000060002;B6B3D01124;cup_csv.csv
E61D22000030002;B7F0D00C49;cup_csv.csv
E73H06000010001;8920362398;cup_csv.csv
C35F21000240001;9250890BEB;cup_csv.csv
F76H17000090001;88594075EF;cup_csv.csv
H94E21000070006;955900112C;cup_csv.csv
I57H26000060006;BA44DA821C;cup_csv.csv
F37J22000010007;B227A3604A;cup_csv.csv
J34J13000000001;Z702A6FF2D;cup_csv.csv
D17B04000080005;8746220910;cup_csv.csv
E71B21001570007;9915107D20;cup_csv.csv
D37B13000300002;6840034E9B;cup_csv.csv
D33D21006650008;B28D09749E;cup_csv.csv
F93G22000030001;A01027F229;cup_csv.csv
D31B19000200003;9267973D41;cup_csv.csv
D43H20000140001;9445236751;cup_csv.csv
D31B18000530002;A0119144CA;cup_csv.csv
I65F22000810005;9869580B0F;cup_csv.csv
B51B21007170002;Z893DABABC;cup_csv.csv
F83G22000620001;B874DA22A2;cup_csv.csv
F73J08000040001;Z1B3BF95EB;cup_csv.csv
J34J13000000001;Z8719DA4B2;cup_csv.csv
C35F21000380001;B8BC59CCB0;cup_csv.csv
J81B22001940006;B76E6412BC;cup_csv.csv
D63B05000020007;ZE70D40839;cup_csv.csv
J89D24000160001;B7F267B33F;cup_csv.csv
B99J18002450005;A009D642D5;cup_csv.csv
E81D22000050003;A06D594CFB;cup_csv.csv
J81B22001940006;B7D0A70AE7;cup_csv.csv
H52E16000010009;9907343614;cup_csv.csv
F91D22000070002;B54A8FDF42;cup_csv.csv
H27E14000010005;B10FB75437;cup_csv.csv
J81B22001940006;A0417FD49B;cup_csv.csv
B89H18000560001;B44949BCF1;cup_csv.csv
E86J23000060001;A00D68EF2D;cup_csv.csv
G75D09000130007;431798953E;cup_csv.csv
D91B18000030001;737195273C;cup_csv.csv
F86J20003240001;ZC53A3D91A;cup_csv.csv
B99J18002450005;8138784107;cup_csv.csv
I82C23000780001;B187316AE2;cup_csv.csv
F13D21002220001;97971629D6;cup_csv.csv
B97H11001950003;7829375CA1;cup_csv.csv
E81D22000050003;BADCDC6E06;cup_csv.csv
B18B23000950001;B323B04A0F;cup_csv.csv
F85H11000060005;64378401A2;cup_csv.csv
E81D22000050003;A06D881715;cup_csv.csv
B11B13000160001;7769253E62;cup_csv.csv
B74E23000990003;B88AAC0C61;cup_csv.csv
B16B19000040003;B50C68BADA;cup_csv.csv
F76H17000090001;Z623D0F5D5;cup_csv.csv
C61B03000140004;7563365E3B;cup_csv.csv
I55E17000030005;79505010FB;cup_csv.csv
H31B22001400006;9845663223;cup_csv.csv
D72J98000000001;Z352930EA4;cup_csv.csv
D27H24000400001;B7D5F0FFC5;cup_csv.csv
F37J22000010007;B1D5735358;cup_csv.csv
C61B03000140004;Z3C1C7CC1C;cup_csv.csv
I41B05000340006;Z4303ED7F1;cup_csv.csv
D72J98000000001;7182490A3E;cup_csv.csv
F61B22001690004;B8663DFA9E;cup_csv.csv
E81D22000050003;98475929FD;cup_csv.csv
C75E22000170001;Z803BB13AD;cup_csv.csv
C17B17000160008;ZF8224DF26;cup_csv.csv
F43D21002040001;A0246E2369;cup_csv.csv
C35F21000240001;B64BD20D97;cup_csv.csv
J86G20000090004;B7928D9B37;cup_csv.csv
I82C23000780001;B1F5604BAD;cup_csv.csv
B16B19000050003;882675222E;cup_csv.csv
F86J22000360001;B51D9F0E1D;cup_csv.csv
E97H21005520001;9903787F90;cup_csv.csv
F93E15000000001;A0119419EB;cup_csv.csv
D89J21002890001;B83A88E286;cup_csv.csv
I39J02000060003;7985614125;cup_csv.csv
B31B21003710001;B626F84DF6;cup_csv.csv
J94J24000280002;B7E317B510;cup_csv.csv
J47B22000060001;B964CBD3ED;cup_csv.csv
E97H21005520001;9568343E6B;cup_csv.csv
F81J22000040005;9466612F57;cup_csv.csv
D35B16000070002;7740361BF4;cup_csv.csv
F85I21000050005;B6477533A3;cup_csv.csv
D73I18000030005;ZD53389C5E;cup_csv.csv
H97B17000070005;Z28249EDFD;cup_csv.csv
E97H21005520001;9839122C52;cup_csv.csv
J94J24000280002;B78876A31B;cup_csv.csv
I89I21000260001;B7AD4E9ACB;cup_csv.csv
F78I18000070008;84815078FC;cup_csv.csv
E61D22000030002;B9D5F35FB5;cup_csv.csv
C45E22000290001;ZE536AA0B3;cup_csv.csv
F78I18000070008;9900589082;cup_csv.csv
B17H21006990001;A064D75855;cup_csv.csv
E81D22000050003;B174EEB01C;cup_csv.csv
E81D22000050003;A06D8C70DB;cup_csv.csv
C38E19000000005;BA8EF5BA68;cup_csv.csv
D48E18000060002;ZD3342A69E;cup_csv.csv
E71B12000250005;4594430393;cup_csv.csv
I43E25000140008;A06B4E86CC;cup_csv.csv
B94H22000920005;96454984C0;cup_csv.csv
F93G22000030001;A01026B1A8;cup_csv.csv
F87H17002470001;7493745201;cup_csv.csv
I82C23000780001;B24F62E1B3;cup_csv.csv
J69H12000480001;4664980F43;cup_csv.csv
H15F21000630001;A0261CFBAF;cup_csv.csv
D72G18000050001;BB1052FDE9;cup_csv.csv
F37J22000010007;B1F9FB0772;cup_csv.csv
I29J21016570005;Z842CCB84D;cup_csv.csv
F93G22000030001;A067814461;cup_csv.csv
D61B24000030001;B46BCD20B2;cup_csv.csv
I19C12000030002;9329457F74;cup_csv.csv
G18C22001100006;B6BFC96A58;cup_csv.csv
D36G07000160005;00400813E2;cup_csv.csv
F23H19000870001;Z462C90520;cup_csv.csv
F62E20000050001;B2C0EC6B70;cup_csv.csv
I93F23000000001;A007868D94;cup_csv.csv
G75D09000130007;0456955331;cup_csv.csv
C75E22000170001;B6E60EBA50;cup_csv.csv
F62E20000050001;B7B08E61BD;cup_csv.csv
C91B21003980001;9235979AF9;cup_csv.csv
J53D21001430001;A02D676F68;cup_csv.csv
B29J21000700001;B6976B4A82;cup_csv.csv
H99H05000020003;Z6E098AF9A;cup_csv.csv
H72C17000130002;8992009890;cup_csv.csv
C63D16001790008;ZAE3449E69;cup_csv.csv
F37J22000010007;B86862A748;cup_csv.csv
H63H18000320002;BAB4BCD83F;cup_csv.csv
C81B22001380001;95629392E9;cup_csv.csv
D72G18000050001;B1FEAC5D1C;cup_csv.csv
I87G22000270001;B2A9464B16;cup_csv.csv
B89H18000560001;Z4031218D0;cup_csv.csv
D73D21000360005;Z2E3D9AF0D;cup_csv.csv
B71B15000160005;66006157CE;cup_csv.csv
D51B17001660001;8202711341;cup_csv.csv
D91B18000030001;7354589ED3;cup_csv.csv
F83G22000620001;B82B67E0EA;cup_csv.csv
B41B23000590003;B730FA960E;cup_csv.csv
I16J17000570005;ZD32EEFB4C;cup_csv.csv
J81B22001940006;B90DF9233E;cup_csv.csv
B97B16000030003;Z90243F40E;cup_csv.csv
B21B05000450003;ZDD30FA382;cup_csv.csv
B83C16000020005;917004722D;cup_csv.csv
C68B22000170005;B35862A3D2;cup_csv.csv
J94J24000280002;B58FC3217D;cup_csv.csv
I87G22000260001;B365B17A10;cup_csv.csv
B83C16000020005;B7DF6AEEEC;cup_csv.csv
F78I18000070008;84815089CF;cup_csv.csv
D37B13000300002;799992207B;cup_csv.csv
F78I18000070008;A00164A58F;cup_csv.csv
E71B21001570007;B3F2A81412;cup_csv.csv
F86J22000360001;B8316BCCD2;cup_csv.csv
H11B21001880001;B18DB2386F;cup_csv.csv
C17B17000160008;7108441714;cup_csv.csv
H11B21001880001;B2D15B77E3;cup_csv.csv
F37J22000010007;BA0A82EDD0;cup_csv.csv
G32E22000040003;9595607166;cup_csv.csv
H52E16000010009;9094284890;cup_csv.csv
F93G22000030001;B5E6B2E1E7;cup_csv.csv
J81B22001940006;Z713935E0E;cup_csv.csv
B17H21006990001;A06747EECF;cup_csv.csv
B84B13000140001;8562484154;cup_csv.csv
D33D21006650008;A033289AD1;cup_csv.csv
J81B22001940006;9015762A28;cup_csv.csv
H72C17000130002;9459841BBD;cup_csv.csv
F13D21005300006;BAAF4A07AD;cup_csv.csv
D51B17001660001;728834548F;cup_csv.csv
B11B13000160001;7105952119;cup_csv.csv
B19J17000300005;73469005AC;cup_csv.csv
I71B02000030019;Z51047F93B;cup_csv.csv
B99D15000660003;Z16261F580;cup_csv.csv
F37J22000010007;B646178A7D;cup_csv.csv
H99H10000770003;Z9D151FB95;cup_csv.csv
F83E17000070005;ZD73A706D7;cup_csv.csv
D31B18000530002;7984793B9F;cup_csv.csv
J86J14000760004;Z9712485C3;cup_csv.csv
I81B06000030002;Z9A03D9062;cup_csv.csv
B97B16000030003;7562282087;cup_csv.csv
E61D22000030002;B36ECFE118;cup_csv.csv
J87H22001230001;A0566854F8;cup_csv.csv
B21B05000450003;Z921DEF5A2;cup_csv.csv
B29J21000700001;B59CAFD820;cup_csv.csv
B18B23000950001;B2DFADF2F5;cup_csv.csv
H31B20000920005;B984700BB2;cup_csv.csv
C64E24000060002;B9D1F2D89C;cup_csv.csv
H78H24000130001;B0BF47B844;cup_csv.csv
G11B22001380009;9620796404;cup_csv.csv
J85F22000870001;BAB0D03790;cup_csv.csv
B17H21006990001;B90F506761;cup_csv.csv
B99D15000660003;B9A6860A77;cup_csv.csv
D17B16000110008;Z9533224C1;cup_csv.csv
C63D16001790008;8528200D43;cup_csv.csv
J69H12000480001;7235831CA0;cup_csv.csv
C45E22000290001;92352544B1;cup_csv.csv
H33C22000340007;Y063D07AFD;cup_csv.csv
F83E17000070005;B2B89F3F45;cup_csv.csv
D92E22000110002;A00F9F5636;cup_csv.csv
H15F21000630001;99789813A1;cup_csv.csv
H61B22000320006;B5253E1F32;cup_csv.csv
C17B20003640002;Z193DB9F64;cup_csv.csv
G82E18000300005;88465568F3;cup_csv.csv
C39H23000010007;BAF21FAC9E;cup_csv.csv
C91B21003990001;9233241782;cup_csv.csv
E91F19000040007;Z9F2BF61BE;cup_csv.csv
I51B08000160002;Z75034930E;cup_csv.csv
F47B15000500003;69504783E4;cup_csv.csv
D37B13000300002;6960458FA2;cup_csv.csv
I94F22000040001;B14DEACB30;cup_csv.csv
C64H16003300001;9826295328;cup_csv.csv
B17H21006990001;B2114372CA;cup_csv.csv
E83H18000390001;8985861713;cup_csv.csv
C61B03000140004;Z0E1DF76C6;cup_csv.csv
B17B16000050003;Z371D64CC7;cup_csv.csv
B71B15000160005;ZE52A27C58;cup_csv.csv
B99D15000660003;ZE434221EF;cup_csv.csv
I87G22000260001;B6127D75E1;cup_csv.csv
D37B13000300002;8940269F5B;cup_csv.csv
E33B08000290007;Z90320448A;cup_csv.csv
F91B18000330002;9416924385;cup_csv.csv
E61D22000030002;B9D9E4D0C7;cup_csv.csv
B21B05000450003;ZC31EE52C1;cup_csv.csv
F33H03000010001;ZAD20FF62A;cup_csv.csv
D12H22000010002;9148036E1C;cup_csv.csv
D17B14000280003;9539393C20;cup_csv.csv
D17B16000110008;84868409EA;cup_csv.csv
D87H17000470001;9654462A12;cup_csv.csv
C94E04000050066;ZCE0DC7466;cup_csv.csv
D31B18000530002;B3116ECEF2;cup_csv.csv
E81D22000050003;B2B7776D7A;cup_csv.csv
H72C17000130002;899198873C;cup_csv.csv
F83G22000620001;A0107EBB90;cup_csv.csv
D72G18000050001;9804906066;cup_csv.csv
D89J21001820001;B36D81D641;cup_csv.csv
D92E22000110002;9882817695;cup_csv.csv
E81D22000050003;B45F1413AF;cup_csv.csv
E81D22000050003;Z2C3D8FC11;cup_csv.csv
C39H23000010007;BAEF42E1AE;cup_csv.csv
D51B17001660001;7928914AD0;cup_csv.csv
C31H04000120005;Z3E2F3212F;cup_csv.csv
J94J24000280002;B4281583BA;cup_csv.csv
H99H10000770003;ZAC1AC3887;cup_csv.csv
B19G16000310009;67401557DB;cup_csv.csv
D31B19000200003;93160263DB;cup_csv.csv
C68B22000170005;B7BFFECB60;cup_csv.csv
I89I21000260001;B9C30127B2;cup_csv.csv
F23H19000870001;Z153D3DDD8;cup_csv.csv
H72C17000130002;899739553C;cup_csv.csv
E49H07000120007;66437503F0;cup_csv.csv
H74E07000110005;A068D8CBD0;cup_csv.csv
H52E16000010009;9556061700;cup_csv.csv
C61B03000140004;Z102DEE5B7;cup_csv.csv
C94E04000050056;0270473161;cup_csv.csv
D31B09000120002;B5482EF7EA;cup_csv.csv
C11B21010580001;9697115871;cup_csv.csv
D72J98000000001;Z2705D016E;cup_csv.csv
F83H98000000001;Z6F0A97362;cup_csv.csv
B45B22000200001;BA939D0C0A;cup_csv.csv
F62F18000070004;9880245C18;cup_csv.csv
F83G22000620001;A010844504;cup_csv.csv
E71B21001570007;B826BE0D6E;cup_csv.csv
C61B03000140004;ZDE290B806;cup_csv.csv
B51B21007170002;ZB03B9EAC9;cup_csv.csv
E61D22000030002;B8ED23EF85;cup_csv.csv
H74E07000110005;9063887C29;cup_csv.csv
H72C17000130002;B141C81FAB;cup_csv.csv
H27E14000010005;ZA8328115C;cup_csv.csv
F75F22000570001;9428451BE4;cup_csv.csv
F61B22001690004;B215CA68F3;cup_csv.csv
I82C23000780001;B548264536;cup_csv.csv
B81B04000140009;ZB011AD412;cup_csv.csv
C35B22000140005;A0538EC41B;cup_csv.csv
B17H22000070002;A065D9AAFD;cup_csv.csv
D84H23001260009;A041F58681;cup_csv.csv
I17H20001250005;ZA02E708CE;cup_csv.csv
I18I21000790006;B99235B389;cup_csv.csv
F83G22000620001;A010063489;cup_csv.csv
D92E22000110002;9905142DBF;cup_csv.csv
B99J18002450005;8195254989;cup_csv.csv
F62C21000590001;9125405A6C;cup_csv.csv
B71B15000160005;Z242824E64;cup_csv.csv
E32E22000560006;BA5E6562EA;cup_csv.csv
B23D21007980001;Z3B3C2D041;cup_csv.csv
B71B15000160005;ZF5195E280;cup_csv.csv
I83D16000840005;B046546C85;cup_csv.csv
C61B03000140004;6335777095;cup_csv.csv
B85I17000320001;7285056A62;cup_csv.csv
B17H22000070002;A065CBF645;cup_csv.csv
B51B21007170002;B79BEF4A2E;cup_csv.csv
B29J21000700001;A022E97753;cup_csv.csv
C11B21010580001;B2C2DE7BAA;cup_csv.csv
C57H21001050001;Z0B3710FF5;cup_csv.csv
D71B17002010001;877080486C;cup_csv.csv
F93G22000030001;A063FEDDBE;cup_csv.csv
I19C12000030002;A039646951;cup_csv.csv
I19C12000030002;A02055D1E5;cup_csv.csv
F83G22000620001;A02FE032D6;cup_csv.csv
H47H24002380005;A06E62E035;cup_csv.csv
D71B17002010001;7918333F17;cup_csv.csv
D71B17002010001;9416545AC0;cup_csv.csv
B99D15000660003;BAE134ABC0;cup_csv.csv
J45B17000720002;7572476CDE;cup_csv.csv
B17B16000050003;ZDC18EF00E;cup_csv.csv
E85E22000200001;B693874BB4;cup_csv.csv
C61B03000260001;Z8C15E57E0;cup_csv.csv
E37B22000750004;BAE26F786B;cup_csv.csv
E81D22000050003;A06D5A4A30;cup_csv.csv
F42F25000000007;B78B036DC1;cup_csv.csv
B19J17000300005;86524481F8;cup_csv.csv
B11B13000160001;6940107578;cup_csv.csv
B19J17000300005;75079940A7;cup_csv.csv
E63D21002210005;ZE93B231D6;cup_csv.csv
H52E16000010009;9094251D53;cup_csv.csv
H61B22000320006;98425297DF;cup_csv.csv
J57B20000750001;B6FDF3758C;cup_csv.csv
B19J21003910005;A06ECE391C;cup_csv.csv
F86J22000360001;B43B9E0C68;cup_csv.csv
D73D21000360005;Z1A379D84B;cup_csv.csv
D61B24000020003;B573A88E65;cup_csv.csv
C35F21000380001;B7FB84FA94;cup_csv.csv
H98I21002130001;9128408894;cup_csv.csv
E33B08000290007;8011102A7F;cup_csv.csv
E97H21005520001;B8B2411D76;cup_csv.csv
F13D21002220001;9908383052;cup_csv.csv
C63D16001790008;Z8D2FF420D;cup_csv.csv
F17H20002700001;9188827BE9;cup_csv.csv
H63H18000320002;87108504D2;cup_csv.csv
B51B21007170002;A0359C6C36;cup_csv.csv
F42J18000070001;Z2F2373758;cup_csv.csv
D92E22000110002;9869940426;cup_csv.csv
G32E22000040003;959534050F;cup_csv.csv
I34F22000020001;9284859C06;cup_csv.csv
I81B06000030002;Z300855E13;cup_csv.csv
B88E18000030005;8949710E51;cup_csv.csv
F13D21002220001;B28AF73B64;cup_csv.csv
D73I18000030005;ZBB3B94617;cup_csv.csv
D31B18000530002;Z6522DEE89;cup_csv.csv
J84E21001160005;A058048755;cup_csv.csv
B61B23000620001;B823E3B2AD;cup_csv.csv
E71B21001570007;9110458BC4;cup_csv.csv
I65F22000490003;B1E55EC5DC;cup_csv.csv
D17B14000280003;B2F3FAAA06;cup_csv.csv
F13D21005300006;Z0438B4270;cup_csv.csv
B85I17000320001;8780449FB8;cup_csv.csv
B29J21000700001;Z2F37664AB;cup_csv.csv
B97H11001950003;7315359936;cup_csv.csv
B18B23000950001;B341DC39FA;cup_csv.csv
B81B19001910001;BAB434C3BC;cup_csv.csv
H18E23000180004;B76AAD37BD;cup_csv.csv
I71B02000030019;3557074E4F;cup_csv.csv
B67H21009370008;Z8437F14BB;cup_csv.csv
I57B17000150005;ZA12C2E26E;cup_csv.csv
D89D18000160006;8417548C58;cup_csv.csv
D66B17000000001;75146304D9;cup_csv.csv
B71B15000160005;Z5D356FD75;cup_csv.csv
F61B22001690004;B86AF2BDAC;cup_csv.csv
E31B20000400001;Z083A2433B;cup_csv.csv
E81D22000050003;A06D8CB427;cup_csv.csv
E71B21001570007;B6F8561300;cup_csv.csv
H24F25000140007;B8268F984B;cup_csv.csv
D31B18000530002;B36840D763;cup_csv.csv
H94E21000070006;B2A5B468A2;cup_csv.csv
J86G20000130004;A06EEBBE9C;cup_csv.csv
F93G22000030001;A0101C3703;cup_csv.csv
D31B09000120002;Z4A33EE80D;cup_csv.csv
I65F22000490003;A006E92FA8;cup_csv.csv
B51B21007170002;Z0F3DABB30;cup_csv.csv
E85E22000200001;B7C4A3E024;cup_csv.csv
C11B21010580001;9485009D07;cup_csv.csv
H63H18000320002;Z4327AABD9;cup_csv.csv
B71B15000160005;Z4D27DBBFA;cup_csv.csv
C35B22000140005;B67BC005FD;cup_csv.csv
F83G22000620001;A02FEA5884;cup_csv.csv
G51B21000570001;B1ABE80ABC;cup_csv.csv
E85E22000200001;BACDCCB104;cup_csv.csv
I51B08000160002;Z6D2A4FB9F;cup_csv.csv
C63D16001790008;ZDD2CFA6D1;cup_csv.csv
C11B21010580001;9422576BB0;cup_csv.csv
C61B03000140004;6424977ABD;cup_csv.csv
F84E24000170006;B9A0DDFACD;cup_csv.csv
I65F23000090005;9738409555;cup_csv.csv
B23D21007980001;B0AC4DA844;cup_csv.csv
F33H03000010001;ZA31AF64DF;cup_csv.csv
B29J21000680001;9551906231;cup_csv.csv
B17H21006990001;B2A74B55AF;cup_csv.csv
C63D16001790008;ZBC2FF45E5;cup_csv.csv
F17B22001980004;B0F3E749A0;cup_csv.csv
F43G18000010001;ZCC2A26104;cup_csv.csv
B71B15000160005;Z7327DBE60;cup_csv.csv
D91B21005300001;B2BA6AC32C;cup_csv.csv
B71B15000160005;7275311091;cup_csv.csv
F83E17000070005;Z113A70475;cup_csv.csv
C61B03000140004;ZDF274EA17;cup_csv.csv
C63D16001790008;ZF229D8B1F;cup_csv.csv
E31B13000630003;6582245069;cup_csv.csv
C61B03000140004;7866428DBB;cup_csv.csv
D52B24000350001;B8790A92B0;cup_csv.csv
E81D22000050003;BADCDA1F7D;cup_csv.csv
I97H08001140005;0267259519;cup_csv.csv
J69H12000480001;70316637DE;cup_csv.csv
G11B22001380009;9844785D93;cup_csv.csv
C68B22000170005;B7F1679D75;cup_csv.csv
J86G20000130004;A06E25100F;cup_csv.csv
E31B13000630003;86447712B5;cup_csv.csv
D61B24000030001;BAC08DBB89;cup_csv.csv
F83G22000620001;A01005AD19;cup_csv.csv
H11B21006480002;Z103C6972C;cup_csv.csv
C87H23001830003;B92FCD2A90;cup_csv.csv
F83G22000620001;A05C5228C4;cup_csv.csv
C35F21000240001;9225634205;cup_csv.csv
B31B21003710001;B31FEF388F;cup_csv.csv
B28I17001280008;Z6B3C4CA5E;cup_csv.csv
E61B13000460002;A01D27C552;cup_csv.csv
B71B15000160005;6651924D53;cup_csv.csv
E81D22000050003;A06D8AEC36;cup_csv.csv
D91B18000030001;738403499D;cup_csv.csv
F93G22000030001;A010324A50;cup_csv.csv
C63D16001790008;ZAC2DBD14E;cup_csv.csv
I81B06000030002;Z3903747C3;cup_csv.csv
E32E22000560006;9506029F47;cup_csv.csv
D91B21005300001;95482064DA;cup_csv.csv
G11B22001380009;B3747450E5;cup_csv.csv
F83E17000070005;Z4F2EF5538;cup_csv.csv
C61B03000260001;421887669B;cup_csv.csv
F83G22000620001;A02FE60F91;cup_csv.csv
F93G22000030001;A0102D0500;cup_csv.csv
I31E18000090005;9376471CA3;cup_csv.csv
F37J22000010007;B6C8091444;cup_csv.csv
F37J22000010007;B248D831C4;cup_csv.csv
C63D16001790008;B5CC25162E;cup_csv.csv
J86I22000000006;B19D5CB18D;cup_csv.csv
B29J21000700001;A04ED790DE;cup_csv.csv
D91B18000030001;8849124024;cup_csv.csv
B99J18002450005;A0160E0472;cup_csv.csv
J86G20000090004;B48CBEFD84;cup_csv.csv
C68B22000170005;B570A58A69;cup_csv.csv
E71B21001570007;9340583CEC;cup_csv.csv
B97H21005950001;Y633AD7B0A;cup_csv.csv
D51B17001660001;8193882D52;cup_csv.csv
J61B21004810002;95471762DF;cup_csv.csv
J32H18000520001;8933099280;cup_csv.csv
F91D22000070002;B82889D4A1;cup_csv.csv
E71B21001570007;B924F4B78C;cup_csv.csv
D18G03000280005;326747018B;cup_csv.csv
D73D21000360005;B68BF9F4FE;cup_csv.csv
I39J02000060003;ZB8161DD05;cup_csv.csv
F23H19000870001;ZED2D85202;cup_csv.csv
D87H17000470001;ZA9353A276;cup_csv.csv
H11B21001880001;A042949AB3;cup_csv.csv
D73D21000360005;9717361BF7;cup_csv.csv
G51B21000570001;96832728D6;cup_csv.csv
B71B15000160005;Z56200764A;cup_csv.csv
H99H10000770003;ZD3147937F;cup_csv.csv
J81B22001940006;B9CA22391F;cup_csv.csv
B41H18000100005;84474998B2;cup_csv.csv
I16J17000570005;ZA02F1C705;cup_csv.csv
D92E22000110002;97873042C4;cup_csv.csv
F88B22001130002;A022FE9E3E;cup_csv.csv
B81B04000140009;704255543C;cup_csv.csv
I39J02000060003;Z1A164078A;cup_csv.csv
F86J20003240001;ZB23A3D8E2;cup_csv.csv
F11B02000250021;ZB7109F7F9;cup_csv.csv
F88B22001130002;A01C118B68;cup_csv.csv
D82B22000430001;986596430D;cup_csv.csv
I51B08000160002;ZB82DCB60C;cup_csv.csv
I19C12000030002;B34EA7BA6D;cup_csv.csv
B12G19000420003;Z3331654A6;cup_csv.csv
C63D16001790008;90451673F0;cup_csv.csv
E32E22000560006;B60F439D55;cup_csv.csv
I34F22000020001;Z4C371D9CE;cup_csv.csv
J94J24000280002;BA9B425FA4;cup_csv.csv
G32E22000040003;984053063F;cup_csv.csv
G84F22000480005;9182528DCF;cup_csv.csv
E81D22000050003;B0877E0E51;cup_csv.csv
F81B08000140003;0219265F2F;cup_csv.csv
J81B22001940006;B998618EC3;cup_csv.csv
B19J17000300005;8275083E81;cup_csv.csv
F78I18000070008;8411149BB9;cup_csv.csv
B23D21007980001;9908964FC2;cup_csv.csv
E97H21005520001;Z49346668F;cup_csv.csv
J84E21001160005;A06DA537A3;cup_csv.csv
H99H05000020003;Z7708E4822;cup_csv.csv
J89D24000160001;B930CE5E5D;cup_csv.csv
C61B03000140004;Z4E182554C;cup_csv.csv
I55E17000030005;Z883A64306;cup_csv.csv
B71B15000160005;Z9F29CE695;cup_csv.csv
D31B18000530002;852763288A;cup_csv.csv
C35F21000230008;9250910C6C;cup_csv.csv
J34J13000000001;ZBA24E16E9;cup_csv.csv
C35F21000380001;BA8F387BBF;cup_csv.csv
D73D21000360005;B983FE4DC8;cup_csv.csv
F78I18000070008;ZA72F67419;cup_csv.csv
C94E04000050066;ZA01147D01;cup_csv.csv
F93G22000030001;B8BE0678EB;cup_csv.csv
D38H23000680002;A01B4DB1FC;cup_csv.csv
I57B17000150005;Z7126AC68E;cup_csv.csv
C35F21000210008;B075374DE4;cup_csv.csv
J81J22003700003;B365F42A94;cup_csv.csv
D89D18000160006;99767480E7;cup_csv.csv
B81B19001910001;B88FED0B3F;cup_csv.csv
D92E22000110002;9481031A48;cup_csv.csv
D51B17001660001;8859365347;cup_csv.csv
I57B17000150005;88101459A4;cup_csv.csv
B21B05000450003;ZA826DC07F;cup_csv.csv
H14H17000940004;9015177767;cup_csv.csv
J81B22001940006;9872970894;cup_csv.csv
I93F23000000001;B474D108FC;cup_csv.csv
E81D22000050003;BA778AFA05;cup_csv.csv
D71B17002010001;8746649B15;cup_csv.csv
F87H20003020001;Y2E3CDE626;cup_csv.csv
B88E18000030005;96829016AE;cup_csv.csv
F88B22001130002;A020B3439B;cup_csv.csv
D91B18000030001;7959845FE0;cup_csv.csv
D73I18000030005;Z942F3E3F2;cup_csv.csv
C17B17000160008;Z3A226896D;cup_csv.csv
D72J98000000001;ZD716106CF;cup_csv.csv
C35F21000210008;B0C9318C91;cup_csv.csv
G51B21000570001;B8451AF456;cup_csv.csv
F88B22001130002;B8B50B75CE;cup_csv.csv
