cap;municipality;municipality_norm;province;province_norm;province_code;region;latitude;longitude;accuracy
18019;Vallecrosia;VALLECROSIA;Imperia;IMPERIA;IM;Liguria;43.7974;7.6452;4
18019;Vallecrosia Alta;VALLECROSIA ALTA;Imperia;IMPERIA;IM;Liguria;43.7974;7.6452;4
18020;Aurigo;AURIGO;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Ranzo;RANZO;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Prela';PRELA;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Dolcedo;DOLCEDO;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Aquila Di Arroscia;AQUILA DI ARROSCIA;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Lucinasco;LUCINASCO;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Caravonica;CARAVONICA;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Vasia;VASIA;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18020;Borghetto D'Arroscia;BORGHETTO D ARROSCIA;Imperia;IMPERIA;IM;Liguria;43.98921111111111;7.961522222222222;4
18021;Borgomaro;BORGOMARO;Imperia;IMPERIA;IM;Liguria;43.9753;7.9441;4
18022;Arzeno D'Oneglia;ARZENO D ONEGLIA;Imperia;IMPERIA;IM;Liguria;44.0148;7.965333333333334;4
18022;Cesio;CESIO;Imperia;IMPERIA;IM;Liguria;44.0148;7.965333333333334;4
18022;Cartari;CARTARI;Imperia;IMPERIA;IM;Liguria;44.0148;7.965333333333334;4
18023;Cosio Di Arroscia;COSIO DI ARROSCIA;Imperia;IMPERIA;IM;Liguria;44.0774;7.8324;4
18024;Case Di Nava;CASE DI NAVA;Imperia;IMPERIA;IM;Liguria;44.0844;7.870766666666667;3
18024;Nava;NAVA;Imperia;IMPERIA;IM;Liguria;44.0844;7.870766666666667;3
18024;Pornassio;PORNASSIO;Imperia;IMPERIA;IM;Liguria;44.0844;7.870766666666667;3
18025;Mendatica;MENDATICA;Imperia;IMPERIA;IM;Liguria;44.07715;7.7801;4
18025;Montegrosso Pian Latte;MONTEGROSSO PIAN LATTE;Imperia;IMPERIA;IM;Liguria;44.07715;7.7801;4
18025;Briga Alta;BRIGA ALTA;Imperia;IMPERIA;IM;Liguria;44.07715;7.7801;4
18025;Piaggia;PIAGGIA;Imperia;IMPERIA;IM;Liguria;44.07715;7.7801;4
18026;Armo;ARMO;Imperia;IMPERIA;IM;Liguria;44.04361666666667;7.915783333333334;4
18026;Pieve Di Teco;PIEVE DI TECO;Imperia;IMPERIA;IM;Liguria;44.04361666666667;7.915783333333334;4
18026;Calderara;CALDERARA;Imperia;IMPERIA;IM;Liguria;44.04361666666667;7.915783333333334;4
18026;Cenova;CENOVA;Imperia;IMPERIA;IM;Liguria;44.04361666666667;7.915783333333334;4
18026;Vessalico;VESSALICO;Imperia;IMPERIA;IM;Liguria;44.04361666666667;7.915783333333334;4
18026;Rezzo;REZZO;Imperia;IMPERIA;IM;Liguria;44.04361666666667;7.915783333333334;4
18027;Pontedassio;PONTEDASSIO;Imperia;IMPERIA;IM;Liguria;43.95953333333333;7.996966666666666;4
18027;Chiusanico;CHIUSANICO;Imperia;IMPERIA;IM;Liguria;43.95953333333333;7.996966666666666;4
18027;Chiusavecchia;CHIUSAVECCHIA;Imperia;IMPERIA;IM;Liguria;43.95953333333333;7.996966666666666;4
18030;Airole;AIROLE;Imperia;IMPERIA;IM;Liguria;43.89175;7.586125;4
18030;Castel Vittorio;CASTEL VITTORIO;Imperia;IMPERIA;IM;Liguria;43.89175;7.586125;4
18030;Rocchetta Nervina;ROCCHETTA NERVINA;Imperia;IMPERIA;IM;Liguria;43.89175;7.586125;4
18030;Olivetta San Michele;OLIVETTA SAN MICHELE;Imperia;IMPERIA;IM;Liguria;43.89175;7.586125;4
18031;Bajardo;BAJARDO;Imperia;IMPERIA;IM;Liguria;43.904;7.7253;4
18032;Perinaldo;PERINALDO;Imperia;IMPERIA;IM;Liguria;43.8669;7.6719;4
18033;Camporosso Mare;CAMPOROSSO MARE;Imperia;IMPERIA;IM;Liguria;43.8131;7.6283;3
18033;Camporosso;CAMPOROSSO;Imperia;IMPERIA;IM;Liguria;43.8131;7.6283;3
18034;Ceriana;CERIANA;Imperia;IMPERIA;IM;Liguria;43.8809;7.7748;4
18035;Apricale;APRICALE;Imperia;IMPERIA;IM;Liguria;43.87030000000001;7.641166666666667;4
18035;Isolabona;ISOLABONA;Imperia;IMPERIA;IM;Liguria;43.87030000000001;7.641166666666667;4
18035;Dolceacqua;DOLCEACQUA;Imperia;IMPERIA;IM;Liguria;43.87030000000001;7.641166666666667;4
18036;Soldano;SOLDANO;Imperia;IMPERIA;IM;Liguria;43.82365;7.6538;4
18036;San Biagio Della Cima;SAN BIAGIO DELLA CIMA;Imperia;IMPERIA;IM;Liguria;43.82365;7.6538;4
18037;Pigna;PIGNA;Imperia;IMPERIA;IM;Liguria;43.932;7.6612;4
18038;Coldirodi;COLDIRODI;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;San Giacomo;SAN GIACOMO;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;San Remo;SAN REMO;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;Bussana;BUSSANA;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;Verezzo;VEREZZO;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;Borello;BORELLO;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;Poggio;POGGIO;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;San Romolo;SAN ROMOLO;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18038;San Bartolomeo;SAN BARTOLOMEO;Imperia;IMPERIA;IM;Liguria;43.83793333333333;7.767055555555556;4
18039;Grimaldi;GRIMALDI;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Calvo;CALVO;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Trucco;TRUCCO;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Roverino;ROVERINO;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Latte;LATTE;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Sant'Antonio;SANT ANTONIO;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Ventimiglia;VENTIMIGLIA;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Bevera;BEVERA;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Torri;TORRI;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Grimaldi Di Ventimiglia;GRIMALDI DI VENTIMIGLIA;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18039;Sealza;SEALZA;Imperia;IMPERIA;IM;Liguria;43.811645454545456;7.566609090909091;4
18100;Borgo Primo;BORGO PRIMO;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Prela';PRELA;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Castelvecchio Di Santa Maria Maggiore;CASTELVECCHIO DI SANTA MARIA MAGGIORE;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Caramagna Ligure;CARAMAGNA LIGURE;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Oneglia;ONEGLIA;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Dolcedo;DOLCEDO;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Imperia;IMPERIA;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Porto Maurizio;PORTO MAURIZIO;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
18100;Vasia;VASIA;Imperia;IMPERIA;IM;Liguria;43.8973;7.998011111111111;3
19010;Maissana;MAISSANA;La Spezia;LA SPEZIA;SP;Liguria;44.31885;9.5509;4
19010;Torza;TORZA;La Spezia;LA SPEZIA;SP;Liguria;44.31885;9.5509;4
19011;Bonassola;BONASSOLA;La Spezia;LA SPEZIA;SP;Liguria;44.1832;9.5842;4
19012;Carro;CARRO;La Spezia;LA SPEZIA;SP;Liguria;44.2775;9.605;4
19012;Castello;CASTELLO;La Spezia;LA SPEZIA;SP;Liguria;44.2775;9.605;4
19013;Deiva Marina;DEIVA MARINA;La Spezia;LA SPEZIA;SP;Liguria;44.2193;9.5206;4
19014;Framura;FRAMURA;La Spezia;LA SPEZIA;SP;Liguria;44.2095;9.554;4
19015;Levanto;LEVANTO;La Spezia;LA SPEZIA;SP;Liguria;44.18045;9.62145;4
19015;Montale;MONTALE;La Spezia;LA SPEZIA;SP;Liguria;44.18045;9.62145;4
19016;Monterosso Al Mare;MONTEROSSO AL MARE;La Spezia;LA SPEZIA;SP;Liguria;44.1467;9.6549;4
19017;Riomaggiore;RIOMAGGIORE;La Spezia;LA SPEZIA;SP;Liguria;44.10345;9.73385;4
19017;Manarola;MANAROLA;La Spezia;LA SPEZIA;SP;Liguria;44.10345;9.73385;4
19018;Vernazza;VERNAZZA;La Spezia;LA SPEZIA;SP;Liguria;44.12745;9.6958;4
19018;Corniglia;CORNIGLIA;La Spezia;LA SPEZIA;SP;Liguria;44.12745;9.6958;4
19020;Ricco' Del Golfo Di Spezia;RICCO DEL GOLFO DI SPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;San Benedetto;SAN BENEDETTO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Bolano;BOLANO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Prati;PRATI;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Madonna Di Buonviaggio;MADONNA DI BUONVIAGGIO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Sesta Godano;SESTA GODANO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Fornola;FORNOLA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Veppo;VEPPO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Valdurasca;VALDURASCA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Brugnato;BRUGNATO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;San Martino Di Durasca;SAN MARTINO DI DURASCA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Ceparana;CEPARANA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Carpena;CARPENA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Cavanella Vara;CAVANELLA VARA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Piana Battolla;PIANA BATTOLLA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Ponzo' Bovecchio;PONZO BOVECCHIO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Padivarma;PADIVARMA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Bottagna;BOTTAGNA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Piano Di Valeriano;PIANO DI VALERIANO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Tivegna;TIVEGNA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Mattarana;MATTARANA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Carrodano;CARRODANO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Follo;FOLLO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Beverino;BEVERINO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Piano Di Follo;PIANO DI FOLLO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Borghetto Di Vara;BORGHETTO DI VARA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Calice Al Cornoviglio;CALICE AL CORNOVIGLIO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Zignago;ZIGNAGO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Valeriano;VALERIANO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Pieve Di Zignago;PIEVE DI ZIGNAGO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Rocchetta Di Vara;ROCCHETTA DI VARA;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Suvero;SUVERO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Vezzano Ligure;VEZZANO LIGURE;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Pignone;PIGNONE;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Ponzo';PONZO;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19020;Bastremoli;BASTREMOLI;La Spezia;LA SPEZIA;SP;Liguria;44.19626944444444;9.789761111111112;4
19021;Romito Magra;ROMITO MAGRA;La Spezia;LA SPEZIA;SP;Liguria;44.1081;9.92175;4
19021;Arcola;ARCOLA;La Spezia;LA SPEZIA;SP;Liguria;44.1081;9.92175;4
19025;Portovenere;PORTOVENERE;La Spezia;LA SPEZIA;SP;Liguria;44.06612;9.83142;4
19025;Le Grazie Varignano;LE GRAZIE VARIGNANO;La Spezia;LA SPEZIA;SP;Liguria;44.06612;9.83142;4
19025;Isola Palmaria;ISOLA PALMARIA;La Spezia;LA SPEZIA;SP;Liguria;44.06612;9.83142;4
19025;Fezzano;FEZZANO;La Spezia;LA SPEZIA;SP;Liguria;44.06612;9.83142;4
19025;Le Grazie;LE GRAZIE;La Spezia;LA SPEZIA;SP;Liguria;44.06612;9.83142;4
19028;Varese Ligure;VARESE LIGURE;La Spezia;LA SPEZIA;SP;Liguria;44.3752;9.55912;4
19028;San Pietro Vara;SAN PIETRO VARA;La Spezia;LA SPEZIA;SP;Liguria;44.3752;9.55912;4
19028;Scurtabo';SCURTABO;La Spezia;LA SPEZIA;SP;Liguria;44.3752;9.55912;4
19028;Porciorasco;PORCIORASCO;La Spezia;LA SPEZIA;SP;Liguria;44.3752;9.55912;4
19028;Comuneglia;COMUNEGLIA;La Spezia;LA SPEZIA;SP;Liguria;44.3752;9.55912;4
19031;Montemarcello;MONTEMARCELLO;La Spezia;LA SPEZIA;SP;Liguria;44.0577;9.978975;3
19031;Ameglia;AMEGLIA;La Spezia;LA SPEZIA;SP;Liguria;44.0577;9.978975;3
19031;Bocca Di Magra;BOCCA DI MAGRA;La Spezia;LA SPEZIA;SP;Liguria;44.0577;9.978975;3
19031;Fiumaretta Di Ameglia;FIUMARETTA DI AMEGLIA;La Spezia;LA SPEZIA;SP;Liguria;44.0577;9.978975;3
19032;Serra;SERRA;La Spezia;LA SPEZIA;SP;Liguria;44.105466666666665;9.893833333333331;4
19032;Tellaro;TELLARO;La Spezia;LA SPEZIA;SP;Liguria;44.105466666666665;9.893833333333331;4
19032;Fiascherino;FIASCHERINO;La Spezia;LA SPEZIA;SP;Liguria;44.105466666666665;9.893833333333331;4
19032;San Terenzo;SAN TERENZO;La Spezia;LA SPEZIA;SP;Liguria;44.105466666666665;9.893833333333331;4
19032;Pugliola;PUGLIOLA;La Spezia;LA SPEZIA;SP;Liguria;44.105466666666665;9.893833333333331;4
19032;Lerici;LERICI;La Spezia;LA SPEZIA;SP;Liguria;44.105466666666665;9.893833333333331;4
19033;Castelnuovo Magra;CASTELNUOVO MAGRA;La Spezia;LA SPEZIA;SP;Liguria;44.09153333333333;10.012633333333332;4
19033;Molicciara;MOLICCIARA;La Spezia;LA SPEZIA;SP;Liguria;44.09153333333333;10.012633333333332;4
19033;Colombiera;COLOMBIERA;La Spezia;LA SPEZIA;SP;Liguria;44.09153333333333;10.012633333333332;4
19034;Ortonovo;ORTONOVO;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19034;Dogana;DOGANA;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19034;Nicola;NICOLA;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19034;Casano;CASANO;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19034;Isola Di Ortonovo;ISOLA DI ORTONOVO;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19034;Luni;LUNI;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19034;Luni Mare;LUNI MARE;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19034;Serravalle;SERRAVALLE;La Spezia;LA SPEZIA;SP;Liguria;44.0743;10.0258375;4
19037;Ponzano Magra;PONZANO MAGRA;La Spezia;LA SPEZIA;SP;Liguria;44.155166666666666;9.936933333333334;4
19037;Ponzano Superiore;PONZANO SUPERIORE;La Spezia;LA SPEZIA;SP;Liguria;44.155166666666666;9.936933333333334;4
19037;Santo Stefano Di Magra;SANTO STEFANO DI MAGRA;La Spezia;LA SPEZIA;SP;Liguria;44.155166666666666;9.936933333333334;4
19038;Sarzana;SARZANA;La Spezia;LA SPEZIA;SP;Liguria;44.11565714285714;9.936257142857142;4
19038;Falcinello;FALCINELLO;La Spezia;LA SPEZIA;SP;Liguria;44.11565714285714;9.936257142857142;4
19038;Santa Caterina;SANTA CATERINA;La Spezia;LA SPEZIA;SP;Liguria;44.11565714285714;9.936257142857142;4
19038;San Lazzaro;SAN LAZZARO;La Spezia;LA SPEZIA;SP;Liguria;44.11565714285714;9.936257142857142;4
19038;Sarzanello;SARZANELLO;La Spezia;LA SPEZIA;SP;Liguria;44.11565714285714;9.936257142857142;4
19038;Marinella Di Sarzana;MARINELLA DI SARZANA;La Spezia;LA SPEZIA;SP;Liguria;44.11565714285714;9.936257142857142;4
19038;Marinella;MARINELLA;La Spezia;LA SPEZIA;SP;Liguria;44.11565714285714;9.936257142857142;4
19100;La Spezia;LA SPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.103;9.8238;4
19121;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1188;9.8192;1
19122;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1188;9.8192;1
19123;Fabiano;FABIANO;La Spezia;LA SPEZIA;SP;Liguria;44.1167;9.808325;3
19123;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1167;9.808325;3
19123;Chiappa;CHIAPPA;La Spezia;LA SPEZIA;SP;Liguria;44.1167;9.808325;3
19123;Pegazzano;PEGAZZANO;La Spezia;LA SPEZIA;SP;Liguria;44.1167;9.808325;3
19124;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.103;9.8238;3
19124;La Spezia;LA SPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.103;9.8238;3
19125;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1188;9.8192;1
19125;Migliarina;MIGLIARINA;La Spezia;LA SPEZIA;SP;Liguria;44.1188;9.8192;1
19126;Isola;ISOLA;La Spezia;LA SPEZIA;SP;Liguria;44.1388;9.8364;4
19126;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1388;9.8364;4
19131;Cadimare;CADIMARE;La Spezia;LA SPEZIA;SP;Liguria;44.1017;9.8336;1
19131;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1017;9.8336;1
19132;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.0746;9.7952;3
19132;Marola;MAROLA;La Spezia;LA SPEZIA;SP;Liguria;44.0746;9.7952;3
19132;Campiglia;CAMPIGLIA;La Spezia;LA SPEZIA;SP;Liguria;44.0746;9.7952;3
19133;Biassa;BIASSA;La Spezia;LA SPEZIA;SP;Liguria;44.0967;9.7753;4
19133;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.0967;9.7753;4
19134;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1253;9.7881;3
19134;Marinasco;MARINASCO;La Spezia;LA SPEZIA;SP;Liguria;44.1253;9.7881;3
19134;La Foce;LA FOCE;La Spezia;LA SPEZIA;SP;Liguria;44.1253;9.7881;3
19135;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1017;9.8336;1
19135;San Venerio;SAN VENERIO;La Spezia;LA SPEZIA;SP;Liguria;44.1017;9.8336;1
19136;Termo;TERMO;La Spezia;LA SPEZIA;SP;Liguria;44.1182;9.8827;4
19136;Melara;MELARA;La Spezia;LA SPEZIA;SP;Liguria;44.1182;9.8827;4
19136;Limone;LIMONE;La Spezia;LA SPEZIA;SP;Liguria;44.1182;9.8827;4
19136;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.1182;9.8827;4
19137;Pitelli;PITELLI;La Spezia;LA SPEZIA;SP;Liguria;44.0946;9.8849;4
19137;Laspezia;LASPEZIA;La Spezia;LA SPEZIA;SP;Liguria;44.0946;9.8849;4
20001;Inveruno;INVERUNO;Milano;MILANO;MI;Lombardia;45.514;8.8495;4
20002;Ossona;OSSONA;Milano;MILANO;MI;Lombardia;45.5071;8.8931;4
20003;Casorezzo;CASOREZZO;Milano;MILANO;MI;Lombardia;45.5227;8.9019;4
20004;Arluno;ARLUNO;Milano;MILANO;MI;Lombardia;45.5034;8.9422;4
20005;Pogliano Milanese;POGLIANO MILANESE;Milano;MILANO;MI;Lombardia;45.5379;8.994;4
20006;Pregnana Milanese;PREGNANA MILANESE;Milano;MILANO;MI;Lombardia;45.516;9.007;4
20007;Cornaredo;CORNAREDO;Milano;MILANO;MI;Lombardia;45.5013;9.0268;4
20008;Bareggio;BAREGGIO;Milano;MILANO;MI;Lombardia;45.4793;8.9979;4
20009;Vittuone;VITTUONE;Milano;MILANO;MI;Lombardia;45.4879;8.9514;4
20010;Bernate Ticino;BERNATE TICINO;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Mesero;MESERO;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Santo Stefano Ticino;SANTO STEFANO TICINO;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Boffalora Sopra Ticino;BOFFALORA SOPRA TICINO;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Furato;FURATO;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Mantegazza;MANTEGAZZA;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Rogorotto;ROGOROTTO;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Marcallo Con Casone;MARCALLO CON CASONE;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Buscate;BUSCATE;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Casate;CASATE;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;San Pietro All'Olmo;SAN PIETRO ALL OLMO;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20010;Casone;CASONE;Milano;MILANO;MI;Lombardia;45.49745833333333;8.88645;4
20011;Corbetta;CORBETTA;Milano;MILANO;MI;Lombardia;45.4672;8.9187;4
20011;Battuello;BATTUELLO;Milano;MILANO;MI;Lombardia;45.4672;8.9187;4
20011;Cerello;CERELLO;Milano;MILANO;MI;Lombardia;45.4672;8.9187;4
20012;Cuggiono;CUGGIONO;Milano;MILANO;MI;Lombardia;45.5068;8.8155;4
20013;Magenta;MAGENTA;Milano;MILANO;MI;Lombardia;45.4646;8.8845;4
20013;Ponte Nuovo;PONTE NUOVO;Milano;MILANO;MI;Lombardia;45.4646;8.8845;4
20014;Sant'Ilario Milanese;SANT ILARIO MILANESE;Milano;MILANO;MI;Lombardia;45.5534;8.9792;3
20014;Nerviano;NERVIANO;Milano;MILANO;MI;Lombardia;45.5534;8.9792;3
20015;Parabiago;PARABIAGO;Milano;MILANO;MI;Lombardia;45.54995;8.94995;4
20015;Villastanza;VILLASTANZA;Milano;MILANO;MI;Lombardia;45.54995;8.94995;4
20016;Pero;PERO;Milano;MILANO;MI;Lombardia;45.5102;9.087;4
20016;Cerchiate;CERCHIATE;Milano;MILANO;MI;Lombardia;45.5102;9.087;4
20017;Mazzo Milanese;MAZZO MILANESE;Milano;MILANO;MI;Lombardia;45.54018;9.042179999999998;3
20017;Terrazzano;TERRAZZANO;Milano;MILANO;MI;Lombardia;45.54018;9.042179999999998;3
20017;Lucernate;LUCERNATE;Milano;MILANO;MI;Lombardia;45.54018;9.042179999999998;3
20017;Passirana;PASSIRANA;Milano;MILANO;MI;Lombardia;45.54018;9.042179999999998;3
20017;Rho;RHO;Milano;MILANO;MI;Lombardia;45.54018;9.042179999999998;3
20018;Sedriano;SEDRIANO;Milano;MILANO;MI;Lombardia;45.491;8.9716;4
20019;Vighignolo;VIGHIGNOLO;Milano;MILANO;MI;Lombardia;45.48655;9.0494;4
20019;Settimo Milanese;SETTIMO MILANESE;Milano;MILANO;MI;Lombardia;45.48655;9.0494;4
20020;Villaggio Brollo;VILLAGGIO BROLLO;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Bienate;BIENATE;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Cascina Nuova Di Misinto;CASCINA NUOVA DI MISINTO;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Magnago;MAGNAGO;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Arconate;ARCONATE;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Vanzaghello;VANZAGHELLO;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Barbaiana;BARBAIANA;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Robecchetto Con Induno;ROBECCHETTO CON INDUNO;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20020;Nosate;NOSATE;Milano;MILANO;MI;Lombardia;45.547666666666665;8.878777777777778;3
20021;Bollate;BOLLATE;Milano;MILANO;MI;Lombardia;45.53683333333333;9.118866666666667;4
20021;Baranzate;BARANZATE;Milano;MILANO;MI;Lombardia;45.53683333333333;9.118866666666667;4
20021;Cassina Nuova;CASSINA NUOVA;Milano;MILANO;MI;Lombardia;45.53683333333333;9.118866666666667;4
