cap;branch;municipality;municipality_norm;province;province_norm;province_code;region;latitude;longitude;accuracy
00121;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.812;12.3939;4
00121;Roma Aurelia;Lido Di Ostia Ponente;LIDO DI OSTIA PONENTE;Roma;ROMA;RM;Lazio;41.812;12.3939;4
00122;Roma Aurelia;Lido Di Ostia Levante;LIDO DI OSTIA LEVANTE;Roma;ROMA;RM;Lazio;41.7897;12.409525;3
00122;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.7897;12.409525;3
00122;Roma Aurelia;Castel Porziano;CASTEL PORZIANO;Roma;ROMA;RM;Lazio;41.7897;12.409525;3
00122;Roma Aurelia;Castel Fusano;CASTEL FUSANO;Roma;ROMA;RM;Lazio;41.7897;12.409525;3
00123;Roma Nomentana;La Storta;LA STORTA;Roma;ROMA;RM;Lazio;41.970333333333336;12.429133333333333;4
00123;Roma Nomentana;Isola Farnese;ISOLA FARNESE;Roma;ROMA;RM;Lazio;41.970333333333336;12.429133333333333;4
00123;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.970333333333336;12.429133333333333;4
00124;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8202;12.4293;4
00124;Roma Aurelia;Casal Palocco;CASAL PALOCCO;Roma;ROMA;RM;Lazio;41.8202;12.4293;4
00125;Roma Aurelia;Acilia;ACILIA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00125;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00126;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00127;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.824775;12.4425;4
00127;Roma Aurelia;Risaro;RISARO;Roma;ROMA;RM;Lazio;41.824775;12.4425;4
00127;Roma Aurelia;Mezzocammino;MEZZOCAMMINO;Roma;ROMA;RM;Lazio;41.824775;12.4425;4
00127;Roma Aurelia;Vitinia;VITINIA;Roma;ROMA;RM;Lazio;41.824775;12.4425;4
00128;Roma Aurelia;Malpasso;MALPASSO;Roma;ROMA;RM;Lazio;41.783640000000005;12.45832;3
00128;Roma Aurelia;Castel Romano;CASTEL ROMANO;Roma;ROMA;RM;Lazio;41.783640000000005;12.45832;3
00128;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.783640000000005;12.45832;3
00128;Roma Aurelia;Tor De' Cenci;TOR DE CENCI;Roma;ROMA;RM;Lazio;41.783640000000005;12.45832;3
00128;Roma Aurelia;Castel Di Decima;CASTEL DI DECIMA;Roma;ROMA;RM;Lazio;41.783640000000005;12.45832;3
00131;Roma Nomentana;Settecamini;SETTECAMINI;Roma;ROMA;RM;Lazio;41.9126;12.564;4
00131;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.9126;12.564;4
00132;Roma Nomentana;Colle Della Valentina;COLLE DELLA VALENTINA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00132;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00132;Roma Nomentana;Borgata Borghesiana;BORGATA BORGHESIANA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00132;Roma Nomentana;Borgata Finocchio;BORGATA FINOCCHIO;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00133;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.866075;12.589625;4
00133;Roma Nomentana;Torre Angela;TORRE ANGELA;Roma;ROMA;RM;Lazio;41.866075;12.589625;4
00133;Roma Nomentana;Torre Gaia;TORRE GAIA;Roma;ROMA;RM;Lazio;41.866075;12.589625;4
00133;Roma Nomentana;Torrenova;TORRENOVA;Roma;ROMA;RM;Lazio;41.866075;12.589625;4
00134;Roma Aurelia;Castel Di Leva;CASTEL DI LEVA;Roma;ROMA;RM;Lazio;41.81503333333333;12.5345;4
00134;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.81503333333333;12.5345;4
00134;Roma Aurelia;Divino Amore;DIVINO AMORE;Roma;ROMA;RM;Lazio;41.81503333333333;12.5345;4
00135;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.9376;12.455666666666668;4
00135;Roma Nomentana;La Giustiniana;LA GIUSTINIANA;Roma;ROMA;RM;Lazio;41.9376;12.455666666666668;4
00135;Roma Nomentana;Borgata Ottavia;BORGATA OTTAVIA;Roma;ROMA;RM;Lazio;41.9376;12.455666666666668;4
00136;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00137;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00138;Roma Nomentana;Borgata Fidene;BORGATA FIDENE;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00138;Roma Nomentana;Marcigliana;MARCIGLIANA;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00138;Roma Nomentana;Castel Giubileo;CASTEL GIUBILEO;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00138;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00138;Roma Nomentana;Settebagni;SETTEBAGNI;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00139;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00141;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00142;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00143;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8543;12.4973;4
00143;Roma Aurelia;Cecchignola;CECCHIGNOLA;Roma;ROMA;RM;Lazio;41.8543;12.4973;4
00144;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00144;Roma Aurelia;Decima;DECIMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00145;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00146;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00147;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00148;Roma Aurelia;Magliana Trullo;MAGLIANA TRULLO;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00148;Roma Aurelia;Borgata Corviale;BORGATA CORVIALE;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00148;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00149;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00151;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00152;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00153;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00154;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00155;Roma Nomentana;Tor Sapienza;TOR SAPIENZA;Roma;ROMA;RM;Lazio;41.895966666666666;12.5473;4
00155;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.895966666666666;12.5473;4
00155;Roma Nomentana;La Rustica;LA RUSTICA;Roma;ROMA;RM;Lazio;41.895966666666666;12.5473;4
00156;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00156;Roma Nomentana;Rebibbia;REBIBBIA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00157;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00158;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00159;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00161;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00162;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00163;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00164;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00165;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00166;Roma Aurelia;Borgata Casalotti;BORGATA CASALOTTI;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00166;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00167;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00168;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00169;Roma Aurelia;Torre Maura;TORRE MAURA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00169;Roma Aurelia;Torre Spaccata;TORRE SPACCATA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00169;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00171;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00172;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00173;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00174;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00175;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00176;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00177;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00178;Roma Aurelia;Torricola;TORRICOLA;Roma;ROMA;RM;Lazio;41.8626;12.539;3
00178;Roma Aurelia;Capannelle;CAPANNELLE;Roma;ROMA;RM;Lazio;41.8626;12.539;3
00178;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8626;12.539;3
00179;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00181;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00182;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00183;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00184;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00185;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00186;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00187;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00188;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.96193333333333;12.493133333333333;4
00188;Roma Nomentana;Prima Porta;PRIMA PORTA;Roma;ROMA;RM;Lazio;41.96193333333333;12.493133333333333;4
00188;Roma Nomentana;Labaro;LABARO;Roma;ROMA;RM;Lazio;41.96193333333333;12.493133333333333;4
00189;Roma Nomentana;Tomba Di Nerone;TOMBA DI NERONE;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00189;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00189;Roma Nomentana;Grottarossa;GROTTAROSSA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00191;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00192;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00193;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00194;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00195;Roma Aurelia;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00196;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00197;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00198;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00199;Roma Nomentana;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
01010;Roma Nomentana;Arlena Di Castro;ARLENA DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Blera;BLERA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Gradoli;GRADOLI;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Latera;LATERA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Oriolo Romano;ORIOLO ROMANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Farnese;FARNESE;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Capodimonte;CAPODIMONTE;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Cellere;CELLERE;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Piansano;PIANSANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Ischia Di Castro;ISCHIA DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Onano;ONANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Vejano;VEJANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Villa San Giovanni In Tuscia;VILLA SAN GIOVANNI IN TUSCIA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Civitella Cesi;CIVITELLA CESI;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Barbarano Romano;BARBARANO ROMANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Monte Romano;MONTE ROMANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Tessennano;TESSENNANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Roma Nomentana;Marta;MARTA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01011;Roma Nomentana;Musignano;MUSIGNANO;Viterbo;VITERBO;VT;Lazio;42.4496;11.7348;4
01011;Roma Nomentana;Canino;CANINO;Viterbo;VITERBO;VT;Lazio;42.4496;11.7348;4
01012;Roma Nomentana;Capranica;CAPRANICA;Viterbo;VITERBO;VT;Lazio;42.26805;12.14715;4
01012;Roma Nomentana;Vico Matrino;VICO MATRINO;Viterbo;VITERBO;VT;Lazio;42.26805;12.14715;4
01014;Roma Nomentana;Pescia Romana;PESCIA ROMANA;Viterbo;VITERBO;VT;Lazio;42.3747;11.5522;4
01014;Roma Nomentana;Montalto Di Castro;MONTALTO DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.3747;11.5522;4
01015;Roma Nomentana;Sutri;SUTRI;Viterbo;VITERBO;VT;Lazio;42.246;12.2172;4
01016;Roma Nomentana;Tarquinia;TARQUINIA;Viterbo;VITERBO;VT;Lazio;42.245266666666666;11.720266666666667;4
01016;Roma Nomentana;Marina Velca;MARINA VELCA;Viterbo;VITERBO;VT;Lazio;42.245266666666666;11.720266666666667;4
01016;Roma Nomentana;Lido Di Tarquinia;LIDO DI TARQUINIA;Viterbo;VITERBO;VT;Lazio;42.245266666666666;11.720266666666667;4
01017;Roma Nomentana;Tuscania;TUSCANIA;Viterbo;VITERBO;VT;Lazio;42.4189;11.8685;4
01018;Roma Nomentana;Valentano;VALENTANO;Viterbo;VITERBO;VT;Lazio;42.5638;11.8275;4
01019;Roma Nomentana;Giardino;GIARDINO;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Roma Nomentana;La Botte;LA BOTTE;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Roma Nomentana;Tre Croci;TRE CROCI;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Roma Nomentana;Cura;CURA;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Roma Nomentana;Pietrara;PIETRARA;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Roma Nomentana;Vetralla;VETRALLA;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01020;Roma Nomentana;San Lorenzo Nuovo;SAN LORENZO NUOVO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Celleno;CELLENO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Casenuove;CASENUOVE;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Bomarzo;BOMARZO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Lubriano;LUBRIANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Civitella D'Agliano;CIVITELLA D AGLIANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Proceno;PROCENO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Graffignano;GRAFFIGNANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;San Michele In Teverina;SAN MICHELE IN TEVERINA;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Mugnano;MUGNANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Roma Nomentana;Sipicciano;SIPICCIANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01021;Roma Nomentana;Acquapendente;ACQUAPENDENTE;Viterbo;VITERBO;VT;Lazio;42.77303333333333;11.894799999999998;4
01021;Roma Nomentana;Torre Alfina;TORRE ALFINA;Viterbo;VITERBO;VT;Lazio;42.77303333333333;11.894799999999998;4
01021;Roma Nomentana;Trevinano;TREVINANO;Viterbo;VITERBO;VT;Lazio;42.77303333333333;11.894799999999998;4
01022;Roma Nomentana;Civita;CIVITA;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01022;Roma Nomentana;Vetriolo;VETRIOLO;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01022;Roma Nomentana;Bagnoregio;BAGNOREGIO;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01022;Roma Nomentana;Castel Cellesi;CASTEL CELLESI;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01023;Roma Nomentana;Bolsena;BOLSENA;Viterbo;VITERBO;VT;Lazio;42.6433;11.9851;4
01024;Roma Nomentana;Sermugnano;SERMUGNANO;Viterbo;VITERBO;VT;Lazio;42.65389999999999;12.183;4
01024;Roma Nomentana;Castiglione In Teverina;CASTIGLIONE IN TEVERINA;Viterbo;VITERBO;VT;Lazio;42.65389999999999;12.183;4
01025;Roma Nomentana;Grotte Di Castro;GROTTE DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.6757;11.8691;4
01027;Roma Nomentana;Montefiascone;MONTEFIASCONE;Viterbo;VITERBO;VT;Lazio;42.53386666666666;12.043;4
01027;Roma Nomentana;Zepponami;ZEPPONAMI;Viterbo;VITERBO;VT;Lazio;42.53386666666666;12.043;4
01027;Roma Nomentana;Le Mosse;LE MOSSE;Viterbo;VITERBO;VT;Lazio;42.53386666666666;12.043;4
01028;Roma Nomentana;Orte;ORTE;Viterbo;VITERBO;VT;Lazio;42.45986666666667;12.375533333333331;4
01028;Roma Nomentana;Orte Stazione;ORTE STAZIONE;Viterbo;VITERBO;VT;Lazio;42.45986666666667;12.375533333333331;4
01028;Roma Nomentana;Orte Scalo;ORTE SCALO;Viterbo;VITERBO;VT;Lazio;42.45986666666667;12.375533333333331;4
01030;Roma Nomentana;Calcata Nuova;CALCATA NUOVA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Faleria;FALERIA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Corchiano;CORCHIANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Canepina;CANEPINA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Calcata;CALCATA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Vitorchiano;VITORCHIANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Monterosi;MONTEROSI;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Castel Sant'Elia;CASTEL SANT ELIA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Vallerano;VALLERANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Vitorchiano Stazione;VITORCHIANO STAZIONE;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Carbognano;CARBOGNANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Bassano Romano;BASSANO ROMANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Bassano In Teverina;BASSANO IN TEVERINA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Roma Nomentana;Vasanello;VASANELLO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01032;Roma Nomentana;Caprarola;CAPRAROLA;Viterbo;VITERBO;VT;Lazio;42.3231;12.2385;4
01033;Roma Nomentana;Civita Castellana;CIVITA CASTELLANA;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01033;Roma Nomentana;Borghetto Di Civita Castellana Stazione;BORGHETTO DI CIVITA CASTELLANA STAZIONE;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01033;Roma Nomentana;Borghetto;BORGHETTO;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01033;Roma Nomentana;Civita Castellana Stazione;CIVITA CASTELLANA STAZIONE;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01034;Roma Nomentana;Fabrica Di Roma;FABRICA DI ROMA;Viterbo;VITERBO;VT;Lazio;42.3138;12.325;4
01034;Roma Nomentana;Regolelli;REGOLELLI;Viterbo;VITERBO;VT;Lazio;42.3138;12.325;4
01035;Roma Nomentana;Gallese;GALLESE;Viterbo;VITERBO;VT;Lazio;42.37465;12.4198;4
01035;Roma Nomentana;Scalo Teverina;SCALO TEVERINA;Viterbo;VITERBO;VT;Lazio;42.37465;12.4198;4
01036;Roma Nomentana;Nepi;NEPI;Viterbo;VITERBO;VT;Lazio;42.2422;12.3436;4
01037;Roma Nomentana;Ronciglione;RONCIGLIONE;Viterbo;VITERBO;VT;Lazio;42.289;12.2148;4
01037;Roma Nomentana;Lago Di Vico;LAGO DI VICO;Viterbo;VITERBO;VT;Lazio;42.289;12.2148;4
01038;Roma Nomentana;Chia;CHIA;Viterbo;VITERBO;VT;Lazio;42.44435;12.2557;4
01038;Roma Nomentana;Soriano Nel Cimino;SORIANO NEL CIMINO;Viterbo;VITERBO;VT;Lazio;42.44435;12.2557;4
01039;Roma Nomentana;Vignanello;VIGNANELLO;Viterbo;VITERBO;VT;Lazio;42.3788;12.2784;4
01100;Roma Nomentana;San Martino Al Cimino;SAN MARTINO AL CIMINO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;Magugnano;MAGUGNANO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;Roccalvecce;ROCCALVECCE;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;Viterbo;VITERBO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;La Quercia;LA QUERCIA;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;Grotte Santo Stefano;GROTTE SANTO STEFANO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;Tobia;TOBIA;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;Fastello;FASTELLO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roma Nomentana;Bagnaia;BAGNAIA;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
02010;Roma Nomentana;Cittareale;CITTAREALE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Santa Croce;SANTA CROCE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Santa Croce Di Cittareale;SANTA CROCE DI CITTAREALE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Borgo Velino;BORGO VELINO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Canetra Di Castel Sant'Angelo;CANETRA DI CASTEL SANT ANGELO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Castel Sant'Angelo;CASTEL SANT ANGELO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Colli Sul Velino;COLLI SUL VELINO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Piedicolle;PIEDICOLLE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Borbona;BORBONA;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Labro;LABRO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Micigliano;MICIGLIANO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Rivodutri;RIVODUTRI;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Morro Reatino;MORRO REATINO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Roma Nomentana;Vallemare;VALLEMARE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02011;Roma Nomentana;Grisciano;GRISCIANO;Rieti;RIETI;RI;Lazio;42.714200000000005;13.2578;4
02011;Roma Nomentana;Accumoli;ACCUMOLI;Rieti;RIETI;RI;Lazio;42.714200000000005;13.2578;4
02012;Roma Nomentana;Amatrice;AMATRICE;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
